SITE_ID;Date;SPECIES;COUNT;Day;Month;Year;XLambert;YLambert;x;y
15698 - Krakeelduinen;28/7/2013 0:00:00;Atalanta;1;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Bont zandoogje;3;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Bruin blauwtje;6;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Bruin zandoogje;9;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Dagpauwoog;2;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Groot dikkopje;1;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Groot koolwitje;2;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Klein geaderd witje;6;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Kleine parelmoervlinder;5;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Kleine vos;2;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Koevinkje;1;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;28/7/2013 0:00:00;Oranje zandoogje;9;28;7;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Atalanta;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Bont zandoogje;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Boomblauwtje;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Bruin blauwtje;3;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Bruin zandoogje;5;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Dagpauwoog;4;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Distelvlinder;7;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Gehakkelde aurelia;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Groot koolwitje;2;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Heivlinder;3;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Hooibeestje;5;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Klein geaderd witje;4;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Klein koolwitje;7;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Kleine parelmoervlinder;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Kleine vuurvlinder;1;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Oranje luzernevlinder;3;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;6/8/2013 0:00:00;Oranje zandoogje;6;6;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Atalanta;1;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Bruin blauwtje;10;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Bruin zandoogje;7;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Dagpauwoog;2;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Groot koolwitje;3;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Heivlinder;8;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Hooibeestje;2;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Icarusblauwtje;5;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Klein geaderd witje;8;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Klein koolwitje;2;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Kleine parelmoervlinder;4;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Kleine vos;1;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Oranje zandoogje;8;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2013 0:00:00;Zwartsprietdikkopje;1;12;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Bruin blauwtje;2;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Bruin zandoogje;5;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Heivlinder;2;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Hooibeestje;4;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Icarusblauwtje;5;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Klein geaderd witje;6;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Klein koolwitje;1;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Kleine parelmoervlinder;7;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Kleine vos;1;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Oranje luzernevlinder;1;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Oranje zandoogje;8;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Oranjetipje;1;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;20/8/2013 0:00:00;Zwartsprietdikkopje;1;20;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Bont zandoogje;3;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Bruin blauwtje;7;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Bruin zandoogje;4;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Heivlinder;2;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Hooibeestje;14;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Icarusblauwtje;2;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Klein geaderd witje;4;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Klein koolwitje;1;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Kleine parelmoervlinder;4;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Kleine vos;1;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;30/8/2013 0:00:00;Oranje zandoogje;1;30;8;2013;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Bont zandoogje;1;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Bruin blauwtje;4;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Dagpauwoog;1;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Gehakkelde aurelia;1;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Groot koolwitje;2;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Hooibeestje;5;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Klein geaderd witje;2;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Klein koolwitje;1;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/5/2014 0:00:00;Kleine parelmoervlinder;1;15;5;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Bont zandoogje;2;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Bruin zandoogje;2;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Groot dikkopje;4;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Groot koolwitje;2;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Hooibeestje;3;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Kleine parelmoervlinder;3;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Kleine vos;1;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Koevinkje;16;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/6/2014 0:00:00;Zwartsprietdikkopje;5;23;6;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Atalanta;2;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Bruin blauwtje;2;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Bruin zandoogje;14;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Groot dikkopje;1;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Groot koolwitje;11;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Hooibeestje;1;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Icarusblauwtje;2;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Klein geaderd witje;3;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Kleine parelmoervlinder;2;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Kleine vuurvlinder;3;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Koevinkje;12;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Oranje zandoogje;1;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;3/7/2014 0:00:00;Zwartsprietdikkopje;1;3;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Bont zandoogje;5;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Bruin blauwtje;2;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Bruin zandoogje;15;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Dagpauwoog;2;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Gehakkelde aurelia;2;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Groot koolwitje;6;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Heivlinder;1;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Hooibeestje;2;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Icarusblauwtje;7;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Klein geaderd witje;3;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Klein koolwitje;1;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/7/2014 0:00:00;Oranje zandoogje;9;14;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Atalanta;1;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Bont zandoogje;4;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Bruin blauwtje;3;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Bruin zandoogje;11;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Hooibeestje;3;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Icarusblauwtje;4;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Klein geaderd witje;5;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Klein koolwitje;1;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Kleine parelmoervlinder;2;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Kleine vos;1;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;23/7/2014 0:00:00;Oranje zandoogje;4;23;7;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Atalanta;1;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Bont zandoogje;3;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Bruin blauwtje;2;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Bruin zandoogje;17;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Heivlinder;1;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Hooibeestje;8;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Icarusblauwtje;1;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Klein geaderd witje;2;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Kleine parelmoervlinder;7;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2014 0:00:00;Oranje luzernevlinder;3;5;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Bruin blauwtje;4;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Groot koolwitje;1;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Hooibeestje;10;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Klein geaderd witje;1;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Klein koolwitje;1;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Kleine parelmoervlinder;1;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/8/2014 0:00:00;Kleine vuurvlinder;1;27;8;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Atalanta;1;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Bont zandoogje;3;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Bruin blauwtje;6;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Groot koolwitje;2;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Hooibeestje;9;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Klein geaderd witje;2;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Kleine parelmoervlinder;2;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/9/2014 0:00:00;Kleine vuurvlinder;1;12;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Bruin blauwtje;8;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Bruin zandoogje;2;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Hooibeestje;4;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Icarusblauwtje;2;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Kleine parelmoervlinder;3;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/9/2014 0:00:00;Kleine vuurvlinder;2;16;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Atalanta;1;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Bont zandoogje;2;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Bruin blauwtje;9;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Dagpauwoog;2;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Hooibeestje;5;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Icarusblauwtje;4;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Klein geaderd witje;1;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Kleine parelmoervlinder;4;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/9/2014 0:00:00;Kleine vuurvlinder;1;19;9;2014;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Atalanta;1;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Bruin zandoogje;32;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Dagpauwoog;2;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Heivlinder;1;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Klein geaderd witje;1;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Klein koolwitje;4;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Kleine parelmoervlinder;2;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Koevinkje;4;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2015 0:00:00;Oranje zandoogje;3;7;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Atalanta;2;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Bont zandoogje;1;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Bruin blauwtje;3;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Bruin zandoogje;18;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Dagpauwoog;1;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Distelvlinder;1;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Groot koolwitje;16;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Heivlinder;1;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Klein geaderd witje;6;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Klein koolwitje;12;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Kleine parelmoervlinder;1;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Koevinkje;8;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/7/2015 0:00:00;Oranje zandoogje;10;10;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Bont zandoogje;2;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Bruin blauwtje;4;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Bruin zandoogje;13;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Dagpauwoog;5;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Distelvlinder;1;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Gehakkelde aurelia;1;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Groot koolwitje;7;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Heivlinder;2;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Hooibeestje;1;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Icarusblauwtje;1;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Klein geaderd witje;11;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Klein koolwitje;1;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/7/2015 0:00:00;Oranje zandoogje;14;22;7;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Bont zandoogje;1;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Bruin blauwtje;5;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Bruin zandoogje;12;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Distelvlinder;1;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Groot koolwitje;4;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Heivlinder;3;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Hooibeestje;4;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Icarusblauwtje;7;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Klein geaderd witje;5;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Klein koolwitje;8;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Kleine parelmoervlinder;1;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Kleine vuurvlinder;1;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Koevinkje;1;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;1/8/2015 0:00:00;Oranje zandoogje;5;1;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Bont zandoogje;2;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Bruin blauwtje;2;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Bruin zandoogje;7;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Groot koolwitje;3;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Heivlinder;1;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Hooibeestje;6;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Icarusblauwtje;2;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Klein geaderd witje;3;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Klein koolwitje;1;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Kleine parelmoervlinder;5;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Kleine vuurvlinder;1;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2015 0:00:00;Oranje zandoogje;5;5;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Bont zandoogje;1;29;8;2015;25363.30;198144.72;2.59;51.08
