gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1058581237	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002324	Animalia	Annelida	Clitellata	Enchytraeida	Randiellidae	Ilyodrilus	Ilyodrilus templetoni		SPECIES	Ilyodrilus templetoni (Southern, 1909)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.1499	3.10723	707.0						1999-09-01T00:00:00Z	1	9	1999	2308490	2308490	HUMAN_OBSERVATION	INBO		BFN0017900002324		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.769Z		
1058581236	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002329	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.85899	5.22369	707.0						1998-06-23T00:00:00Z	23	6	1998	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN0017900002329		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.783Z		
1058581235	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231Z	Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae	Lumbriculus	Lumbriculus variegatus		SPECIES	Lumbriculus variegatus (Müller, 1774)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.84377	3.31958	707.0						1999-05-26T00:00:00Z	26	5	1999	2308023	2308023	HUMAN_OBSERVATION	INBO		BFN001790000231Z		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.781Z		
1058581234	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231L	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Stylaria	Stylaria lacustris		SPECIES	Stylaria lacustris (Linnaeus, 1767)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.95915	3.67634	707.0						1999-06-22T00:00:00Z	22	6	1999	2308060	2308060	HUMAN_OBSERVATION	INBO		BFN001790000231L		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.786Z		
1058581233	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002321	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.20381	2.8497	707.0						1999-09-01T00:00:00Z	1	9	1999	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN0017900002321		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.787Z		
1058581232	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230T	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.8147	4.63954	707.0						1999-05-31T00:00:00Z	31	5	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN001790000230T		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.764Z		
1058581231	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002311	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Potamothrix	Potamothrix hammoniensis		SPECIES	Potamothrix hammoniensis (Michaelsen, 1901)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.71977	4.32455	707.0						1999-05-03T00:00:00Z	3	5	1999	2308608	2308608	HUMAN_OBSERVATION	INBO		BFN0017900002311		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.799Z		
1058581230	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002326	Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae	Lumbriculus	Lumbriculus variegatus		SPECIES	Lumbriculus variegatus (Müller, 1774)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.1499	3.10723	707.0						1999-09-01T00:00:00Z	1	9	1999	2308023	2308023	HUMAN_OBSERVATION	INBO		BFN0017900002326		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.743Z		
1058581229	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231H	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Quistadrilus	Quistadrilus multisetosus		SPECIES	Quistadrilus multisetosus (Smith, 1900)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	4410088	4410088	HUMAN_OBSERVATION	INBO		BFN001790000231H		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.774Z		
1058581228	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230R	Animalia	Annelida	Clitellata	Lumbriculida	Lumbriculidae	Lumbriculus	Lumbriculus variegatus		SPECIES	Lumbriculus variegatus (Müller, 1774)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.01935	4.78933	707.0						1998-07-01T00:00:00Z	1	7	1998	2308023	2308023	HUMAN_OBSERVATION	INBO		BFN001790000230R		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.733Z		
1058581227	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231X	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Potamothrix	Potamothrix hammoniensis		SPECIES	Potamothrix hammoniensis (Michaelsen, 1901)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.05175	4.39107	707.0						1998-06-09T00:00:00Z	9	6	1998	2308608	2308608	HUMAN_OBSERVATION	INBO		BFN001790000231X		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.747Z		
1058581226	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000232A	Animalia	Annelida	Clitellata	Enchytraeida	Randiellidae	Dero	Dero dorsalis		SPECIES	Dero dorsalis Ferronnière, 1899	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.85899	5.22369	707.0						1998-06-23T00:00:00Z	23	6	1998	2308162	2308162	HUMAN_OBSERVATION	INBO		BFN001790000232A		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.753Z		
1058581225	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230M	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.86638	4.05869	707.0						1999-06-14T00:00:00Z	14	6	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN001790000230M		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.783Z		
1058581224	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230N	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Psammoryctides	Psammoryctides moravicus		SPECIES	Psammoryctides moravicus (Hrabĕ, 1934)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.86638	4.05869	707.0						1999-06-14T00:00:00Z	14	6	1999	4410056	4410056	HUMAN_OBSERVATION	INBO		BFN001790000230N		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.809Z		
1058581223	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230V	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.78773	4.63859	707.0						1999-05-04T00:00:00Z	4	5	1999	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN001790000230V		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.788Z		
1058581222	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231Y	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Ophidonais	Ophidonais serpentina		SPECIES	Ophidonais serpentina (O.F.Müller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.05175	4.39107	707.0						1998-06-09T00:00:00Z	9	6	1998	2308038	2308038	HUMAN_OBSERVATION	INBO		BFN001790000231Y		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.773Z		
1058581221	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231W	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.05175	4.39107	707.0						1998-06-09T00:00:00Z	9	6	1998	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN001790000231W		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.788Z		
1058581220	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002315	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.71977	4.32455	707.0						1999-05-03T00:00:00Z	3	5	1999	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN0017900002315		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.755Z		
1058581219	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231E	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN001790000231E		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.738Z		
1058581218	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002323	Animalia	Annelida	Clitellata	Enchytraeida	Randiellidae	Dero	Dero digitata		SPECIES	Dero digitata (Mueller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.20381	2.8497	707.0						1999-09-01T00:00:00Z	1	9	1999	2308139	2308139	HUMAN_OBSERVATION	INBO		BFN0017900002323		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.733Z		
1058581217	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002318	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.71977	4.32455	707.0						1999-05-03T00:00:00Z	3	5	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN0017900002318		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.737Z		
1058581216	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230D	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.08046	4.90591	707.0						1998-06-29T00:00:00Z	29	6	1998	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN001790000230D		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.799Z		
1058581215	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231I	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Psammoryctides	Psammoryctides albicola		SPECIES	Psammoryctides albicola (Michaelsen, 1901)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	4410062	4410062	HUMAN_OBSERVATION	INBO		BFN001790000231I		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.737Z		
1058581214	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230W	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Branchiura	Branchiura sowerbyi		SPECIES	Branchiura sowerbyi Beddard, 1892	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.78773	4.63859	707.0						1999-05-04T00:00:00Z	4	5	1999	2308574	2308574	HUMAN_OBSERVATION	INBO		BFN001790000230W		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.725Z		
1058581213	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231G	Animalia	Annelida	Polychaeta		Capitellidae	Capitella	Capitella capitata		SPECIES	Psammoryctides barbatus (Grube, 1861)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	2308425	2318015	HUMAN_OBSERVATION	INBO		BFN001790000231G		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.763Z		
1058581212	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230Y	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.78773	4.63859	707.0						1999-05-04T00:00:00Z	4	5	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN001790000230Y		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.785Z		
1058581211	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231D	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN001790000231D		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.772Z		
1058581210	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002310	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus hoffmeisteri		SPECIES	Limnodrilus hoffmeisteri Claparède, 1862	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.71977	4.32455	707.0						1999-05-03T00:00:00Z	3	5	1999	2308543	2308543	HUMAN_OBSERVATION	INBO		BFN0017900002310		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.773Z		
1058581209	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231B	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Stylaria	Stylaria lacustris		SPECIES	Stylaria lacustris (Linnaeus, 1767)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	2308060	2308060	HUMAN_OBSERVATION	INBO		BFN001790000231B		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.777Z		
1058581208	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN00179000022ZU	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Nais	Nais elinguis		SPECIES	Nais elinguis Müller, 1774	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.30413	4.3413	707.0						1998-05-19T00:00:00Z	19	5	1998	2308093	2308093	HUMAN_OBSERVATION	INBO		BFN00179000022ZU		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.841Z		
1058581207	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN00179000022ZO	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Ophidonais	Ophidonais serpentina		SPECIES	Ophidonais serpentina (O.F.Müller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.9226	5.62517	707.0						1998-06-08T00:00:00Z	8	6	1998	2308038	2308038	HUMAN_OBSERVATION	INBO		BFN00179000022ZO		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.776Z		
1058581206	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230E	Animalia	Annelida	Clitellata	Enchytraeida	Randiellidae	Ilyodrilus	Ilyodrilus templetoni		SPECIES	Ilyodrilus templetoni (Southern, 1909)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.08046	4.90591	707.0						1998-06-29T00:00:00Z	29	6	1998	2308490	2308490	HUMAN_OBSERVATION	INBO		BFN001790000230E		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.734Z		
1058581205	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230S	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Stylaria	Stylaria lacustris		SPECIES	Stylaria lacustris (Linnaeus, 1767)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.01935	4.78933	707.0						1998-07-01T00:00:00Z	1	7	1998	2308060	2308060	HUMAN_OBSERVATION	INBO		BFN001790000230S		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.744Z		
1058581204	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN00179000022ZN	Animalia	Annelida	Clitellata	Enchytraeida	Randiellidae	Dero	Dero digitata		SPECIES	Dero digitata (Mueller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.9226	5.62517	707.0						1998-06-08T00:00:00Z	8	6	1998	2308139	2308139	HUMAN_OBSERVATION	INBO		BFN00179000022ZN		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.787Z		
1058581203	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000231C	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Ophidonais	Ophidonais serpentina		SPECIES	Ophidonais serpentina (O.F.Müller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.10053	4.02118	707.0						1999-07-09T00:00:00Z	9	7	1999	2308038	2308038	HUMAN_OBSERVATION	INBO		BFN001790000231C		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.739Z		
1058581202	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230F	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Stylaria	Stylaria lacustris		SPECIES	Stylaria lacustris (Linnaeus, 1767)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	51.04805	3.83456	707.0						1999-05-11T00:00:00Z	11	5	1999	2308060	2308060	HUMAN_OBSERVATION	INBO		BFN001790000230F		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.778Z		
1058581201	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN00179000022ZH	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Varichaetadrilus	Varichaetadrilus harmani		SPECIES	Varichaetadrilus harmani (Loden, 1979)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.98169	5.38628	707.0						1998-06-04T00:00:00Z	4	6	1998	8284607	8284607	HUMAN_OBSERVATION	INBO		BFN00179000022ZH		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.758Z		
1058581200	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN001790000230L	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Ophidonais	Ophidonais serpentina		SPECIES	Ophidonais serpentina (O.F.Müller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.86638	4.05869	707.0						1999-06-14T00:00:00Z	14	6	1999	2308038	2308038	HUMAN_OBSERVATION	INBO		BFN001790000230L		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.762Z		
1058581199	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900002314	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Limnodrilus	Limnodrilus claparedeianus		SPECIES	Limnodrilus claparedeianus Ratzel, 1868	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.71977	4.32455	707.0						1999-05-03T00:00:00Z	3	5	1999	4812410	4812410	HUMAN_OBSERVATION	INBO		BFN0017900002314		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.787Z		
1058581198	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN00179000022ZF	Animalia	Annelida	Clitellata	Haplotaxida	Naididae	Ophidonais	Ophidonais serpentina		SPECIES	Ophidonais serpentina (O.F.Müller, 1773)	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.98169	5.38628	707.0						1998-06-04T00:00:00Z	4	6	1998	2308038	2308038	HUMAN_OBSERVATION	INBO		BFN00179000022ZF		Jan Soors		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.726Z		
