gbifID	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	individualCount	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	taxonKey	speciesKey	license	rightsHolder	datasetKey
3913993448	574066:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.00431	5.01256	30	13	7	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993413	582226:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.12914	3.36229	30	7	9	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993404	573244:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.02068	5.07288	30	8	7	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993394	584142:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.00499	5.00249	30	21	9	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993366	580648:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.40255	4.6512	30	30	8	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993344	577029:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.00977	5.04466	30	8	8	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993329	578443:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.98102	4.84588	30	16	8	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913651023	133749	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.182924	4.132618	30	13	5	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913650903	119411	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.012759	3.908386	30	26	4	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913650811	150291	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.220583	3.380582	30	13	6	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913650513	38798	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.985365	4.012657	30	13	12	2021	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913649602	111364	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.219976	3.380013	30	13	4	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913649601	111365	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.219976	3.380013	30	13	4	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913649444	123409	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.985225	4.012803	30	2	5	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913649442	123403	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.985232	4.012793	30	2	5	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913648892	131570	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.182924	4.132618	30	11	5	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913648716	114193	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.219976	3.380013	30	20	4	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913648435	154341	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.182924	4.132618	30	20	6	2022	5361785	5361785	CC0_1_0	RATO	69351197-880d-4100-8e69-e80babf3fdd7
3913022032	Natuurpunt:Waarnemingen:254606943	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.17826	3.19531	4	9	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913021851	Natuurpunt:Waarnemingen:254429719	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	10000	51.17825	3.19537	4	8	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913021349	Natuurpunt:Waarnemingen:253936540	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.936279999999996	4.7767	48	2	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913020585	Natuurpunt:Waarnemingen:254134378	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.74744	4.25077	10	4	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913016456	Natuurpunt:Waarnemingen:254098763	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12311	4.56005	5	4	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913014472	Natuurpunt:Waarnemingen:254181171	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	6	51.18352	4.13238	3	5	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913014440	Natuurpunt:Waarnemingen:254141021	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12311	4.56005	5	4	9	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913011731	Natuurpunt:Waarnemingen:253423642	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.94569	4.52768	7	27	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913011380	Natuurpunt:Waarnemingen:253082108	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	200	50.77293	3.56459	999	23	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913009242	Natuurpunt:Waarnemingen:253750736	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	300	50.91083	3.91762	999	31	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913006522	Natuurpunt:Waarnemingen:253154370	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.00087	4.61249	5	24	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913006448	Natuurpunt:Waarnemingen:253091815	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	300	50.84485	3.80171	999	23	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913005746	Natuurpunt:Waarnemingen:252402226	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.02851	4.51612	7	15	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913005638	Natuurpunt:Waarnemingen:252258184	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.03347	4.99701	6	14	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000808	Natuurpunt:Waarnemingen:252403484	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.98546	4.71006	25	14	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000797	Natuurpunt:Waarnemingen:252395668	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.15092	5.13747	3	15	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3913000584	Natuurpunt:Waarnemingen:252108981	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.74736	4.25058	5	12	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3912997690	Natuurpunt:Waarnemingen:251066799	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.75079	5.4952	29	1	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3912991879	Natuurpunt:Waarnemingen:251260707	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.91978	2.86969	999	3	8	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3912991521	Natuurpunt:Waarnemingen:225287697	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12319	4.56009	8	10	9	2021	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3903848258	570829:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.32936	4.49496	30	27	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903848200	570458:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.32964	4.49264	30	23	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846874	570838:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17702	4.711	30	27	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846730	536543:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.90624	5.53093	30	12	1	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846420	570833:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.32965	4.49816	30	27	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846332	571208:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.31549	5.07611	30	30	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903846220	536541:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.90642	5.53133	30	12	1	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903845603	536544:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.90611	5.53096	30	12	1	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903845540	536542:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.90642	5.5313	30	12	1	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903845140	570743:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.1772	4.71179	30	27	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903845019	570052:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.22318	4.5213	30	21	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903844963	536545:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.90555	5.53002	30	12	1	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903844913	556426:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.9752	4.80046	30	12	4	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3903844681	568974:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17716	4.71106	30	13	6	2022	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3880960409	Natuurpunt:Waarnemingen:250493892	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12933	3.00855	39	27	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880959509	Natuurpunt:Waarnemingen:250737312	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.03573	3.62526	5	29	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880959374	Natuurpunt:Waarnemingen:250444948	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.17553	3.19836	3	26	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880954593	Natuurpunt:Waarnemingen:250954524	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.96741	4.7635	5	31	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880953429	Natuurpunt:Waarnemingen:250508713	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1000	50.98521	4.01268	3	27	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880953305	Natuurpunt:Waarnemingen:243020446	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.07671	3.37757	12	26	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3880948403	Natuurpunt:Waarnemingen:250490168	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.96138	5.36664	999	27	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3873814514	https://www.inaturalist.org/observations/127019135	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.015987	3.715813	30	19	7	2022	5361785	5361785	CC0_1_0	purperlibel	50c9509d-22c7-4a22-a47d-8c48425ef4a7
