gbifID	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	individualCount	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	taxonKey	speciesKey	license	rightsHolder	datasetKey
3938542414	588518:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97397	5.08486	30	14	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3938542316	588132:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97386	5.08499	30	13	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3938542315	588588:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97371	5.08512	30	17	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3938542308	588716:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97693	5.08311	30	17	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3938542306	588715:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9914	5.054	30	17	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3938542305	588714:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.98507	5.07562	30	17	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924893316	Natuurpunt:Waarnemingen:255985064	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.15099	5.13755	6	2	10	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924889026	Natuurpunt:Waarnemingen:255552430	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.96556	5.15667	10	26	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924888898	Natuurpunt:Waarnemingen:255376155	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.23337	4.98609	5	23	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924886824	Natuurpunt:Waarnemingen:255315061	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.15592	5.06961	655	23	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924886417	Natuurpunt:Waarnemingen:255085092	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1001	50.99914	4.30619	5	19	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924886093	Natuurpunt:Waarnemingen:255705375	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.97503	4.5015	9	29	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924885821	Natuurpunt:Waarnemingen:255313835	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.2367	4.93412	41	23	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924885688	Natuurpunt:Waarnemingen:255262366	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.23677	4.93422	999	9	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924885604	Natuurpunt:Waarnemingen:255208931	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.99158	2.85483	25	21	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924885480	Natuurpunt:Waarnemingen:255152014	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.98829	2.84829	5	20	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924885174	Natuurpunt:Waarnemingen:255826017	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.23671	4.93561	25	30	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924884952	Natuurpunt:Waarnemingen:255470106	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.96366	5.14951	2	25	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924884885	Natuurpunt:Waarnemingen:255392817	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.95118	4.62262	5	24	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924884217	Natuurpunt:Waarnemingen:255826203	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.23671	4.93561	25	30	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924884203	Natuurpunt:Waarnemingen:255805930	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	50.96444	5.15261	25	30	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924881844	Natuurpunt:Waarnemingen:255392818	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.12797	4.79026	999	21	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924881585	Natuurpunt:Waarnemingen:255210983	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet	1	51.10027	4.02687	4	18	9	2022	5421039	5421039	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3924078518	587775:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.23617	5.00172	30	11	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078497	585796:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.98988	2.84901	30	3	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078491	586898:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.91774	2.62037	30	5	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078468	587785:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.2321	4.98414	30	11	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078449	587761:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.24065	5.01092	30	11	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078430	587410:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.96864	5.08865	30	7	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078393	586328:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.32954	4.4925	30	4	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078368	585940:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97392	5.08475	30	3	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078360	586899:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.91739	2.61942	30	5	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078358	585779:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99313	2.84979	30	3	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078351	587777:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.23587	4.99985	30	11	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3924078315	586183:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.18943	4.7424	30	4	10	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3921105378	585513:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.90837	5.28046	30	28	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3921105337	585557:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.967529999999996	5.08875	30	29	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3921105318	585532:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97428	5.17382	30	29	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994181	577080:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.12533	4.77203	30	8	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994176	574574:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99116	2.84766	30	18	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994163	574563:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99296	2.84969	30	18	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994132	578765:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9911	2.85019	30	18	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994119	574880:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.2296	5.21358	30	19	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994116	574628:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99219	2.84381	30	18	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994112	576919:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9944	2.83789	30	8	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994110	575600:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.00848	2.58323	30	26	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994109	573283:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.2162	4.9696	30	12	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994105	577619:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.96696	5.16317	30	11	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994095	576252:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99239	2.84929	30	1	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994093	572659:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.97391	5.0847	30	6	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994078	580406:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99392	2.84039	30	29	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994073	582820:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9937	2.84897	30	12	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994069	582853:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.95377	5.1482	30	12	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994054	575250:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99355	2.84252	30	25	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994047	575994:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.19867	4.90707	30	28	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994045	582450:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.95891	5.11703	30	8	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994042	580313:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.32862	4.49505	30	26	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994041	573282:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.21521	4.96501	30	12	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994032	574139:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9965	2.83136	30	14	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994030	577081:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.12599	4.77657	30	8	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994023	574586:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99219	2.84687	30	18	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994018	580569:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.96013	5.13474	30	30	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994017	575564:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.00857	2.58327	30	26	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994014	574128:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.00065	2.82911	30	14	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913994002	583046:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.9941	2.84002	30	15	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993990	575643:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.04264	4.14742	30	26	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993974	583224:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.12414	4.78571	30	15	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993969	582072:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.19189	4.75122	30	7	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993967	572658:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.96055	5.11695	30	6	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993964	579130:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		50.99394	2.84107	30	22	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993954	581760:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.19181	4.75166	30	6	9	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993950	573281:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.21521	4.96501	30	12	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993943	578877:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.06366	4.44463	30	18	8	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3913993934	573246:97843e3a7e4547c376d68544ac3a985e	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Ludwigia	Ludwigia grandiflora	SPECIES	Ludwigia grandiflora (Michx.) Greuter & Burdet		51.00976	5.04453	30	8	7	2022	5421039	5421039	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
