province,location,year,latinName,commonName,counts,catched,adult,pulli,not_catched
Oost-Vlaanderen,Wichelen,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wichelen,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Alopochen aegyptiacus,Nijlgans,4,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser anser forma domesticus,Soepgans,2,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Branta canadensis,Canadese gans,54,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Branta leucopsis,Brandgans,25,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2010,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Alopochen aegyptiacus,Nijlgans,2,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser anser forma domesticus,Soepgans,4,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Branta canadensis,Canadese gans,30,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Branta leucopsis,Brandgans,36,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Wortegem-Petegem,2011,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Alopochen aegyptiacus,Nijlgans,15,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser albifrons,Kolgans,1,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser anser,Grauwe gans,58,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser anser forma domesticus,Soepgans,31,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser cygnoides forma domestica,Zwaangans,2,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Branta canadensis,Canadese gans,58,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Branta leucopsis,Brandgans,4,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2010,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2011,Alopochen aegyptiacus,Nijlgans,8,0,0,0,0
Oost-Vlaanderen,Zingem,2011,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2011,Anser anser,Grauwe gans,47,20,6,14,13
Oost-Vlaanderen,Zingem,2011,Anser anser forma domesticus,Soepgans,41,8,6,2,112
Oost-Vlaanderen,Zingem,2011,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2011,Anser cygnoides forma domestica,Zwaangans,0,0,0,0,0
Oost-Vlaanderen,Zingem,2011,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2011,Anser indicus,Indische gans,0,0,0,0,0
Oost-Vlaanderen,Zingem,2011,Branta canadensis,Canadese gans,12,10,5,5,65
Oost-Vlaanderen,Zingem,2011,Branta leucopsis,Brandgans,6,0,0,0,0
Oost-Vlaanderen,Zingem,2011,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2011,Chloephaga picta,Magelhaengans,0,0,0,0,0
Oost-Vlaanderen,Zingem,2012,Alopochen aegyptiacus,Nijlgans,8,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser anser,Grauwe gans,22,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser anser forma domesticus,Soepgans,21,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser cygnoides forma domestica,Zwaangans,2,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Branta canadensis,Canadese gans,10,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2012,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Alopochen aegyptiacus,Nijlgans,24,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Anser anser,Grauwe gans,19,8,8,0,0
Oost-Vlaanderen,Zingem,2013,Anser anser forma domesticus,Soepgans,12,58,21,37,0
Oost-Vlaanderen,Zingem,2013,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Anser cygnoides forma domestica,Zwaangans,1,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Branta canadensis,Canadese gans,5,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Branta leucopsis,Brandgans,1,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Alopochen aegyptiacus,Nijlgans,13,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser anser,Grauwe gans,34,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser anser forma domesticus,Soepgans,15,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Branta canadensis,Canadese gans,6,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Branta leucopsis,Brandgans,5,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2015,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Alopochen aegyptiacus,Nijlgans,18,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser anser,Grauwe gans,116,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser anser forma domesticus,Soepgans,7,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Branta canadensis,Canadese gans,9,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Alopochen aegyptiacus,Nijlgans,9,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser anser,Grauwe gans,59,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser anser forma domesticus,Soepgans,6,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Branta canadensis,Canadese gans,13,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Branta leucopsis,Brandgans,7,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zingem,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zomergem,2010,Alopochen aegyptiacus,Nijlgans,10,NA,NA,NA,NA
Oost-Vlaanderen,Zomergem,2012,Alopochen aegyptiacus,Nijlgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser albifrons,Kolgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser anser,Grauwe gans,1,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser anser forma domesticus,Soepgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser brachyrhynchus,Kleine rietgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser cygnoides forma domestica,Zwaangans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser erythropus,Dwerggans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Anser indicus,Indische gans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Branta canadensis,Canadese gans,1,39,13,26,0
Oost-Vlaanderen,Zomergem,2012,Branta leucopsis,Brandgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Branta ruficollis,Roodhalsgans,0,0,0,0,0
Oost-Vlaanderen,Zomergem,2012,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser anser forma domesticus,Soepgans,14,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Branta canadensis,Canadese gans,9,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser anser forma domesticus,Soepgans,16,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Branta canadensis,Canadese gans,18,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zottegem,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser cygnoides forma domestica,Zwaangans,1,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2010,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Anser indicus,Indische gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2011,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Oost-Vlaanderen,Zwalm,2012,Alopochen aegyptiacus,Nijlgans,2,7,7,0,10
Oost-Vlaanderen,Zwalm,2012,Anser albifrons,Kolgans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Anser anser,Grauwe gans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Anser anser forma domesticus,Soepgans,0,18,18,0,0
Oost-Vlaanderen,Zwalm,2012,Anser brachyrhynchus,Kleine rietgans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Anser cygnoides forma domestica,Zwaangans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Anser erythropus,Dwerggans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Anser indicus,Indische gans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Branta canadensis,Canadese gans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Branta leucopsis,Brandgans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Branta ruficollis,Roodhalsgans,0,0,0,0,0
Oost-Vlaanderen,Zwalm,2012,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Alopochen aegyptiacus,Nijlgans,5,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Branta canadensis,Canadese gans,20,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Alopochen aegyptiacus,Nijlgans,54,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Branta canadensis,Canadese gans,193,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2014,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Alopochen aegyptiacus,Nijlgans,43,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Branta canadensis,Canadese gans,46,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Branta leucopsis,Brandgans,6,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Alopochen aegyptiacus,Nijlgans,65,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Branta canadensis,Canadese gans,79,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Branta leucopsis,Brandgans,42,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser anser,Grauwe gans,1,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Boutersem,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Alopochen aegyptiacus,Nijlgans,14,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser anser,Grauwe gans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Branta canadensis,Canadese gans,9,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Alopochen aegyptiacus,Nijlgans,18,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser albifrons,Kolgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser anser,Grauwe gans,17,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Anser indicus,Indische gans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Branta canadensis,Canadese gans,56,150,12,63,0
Vlaams-Brabant,Huldenberg,2015,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
Vlaams-Brabant,Huldenberg,2015,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
