date,species,day,month,year,decimal_longitude,decimal_latitude
2011-04-11T00:00:00Z,Bont zandoogje,11,4,2011,2.554461832400411,51.1402529653348
2011-04-11T00:00:00Z,Dagpauwoog,11,4,2011,2.6178975216671825,51.15218103902414
2011-04-11T00:00:00Z,Grote vos,11,4,2011,2.5903712201490996,51.07208940896206
2011-04-11T00:00:00Z,Klein geaderd witje,11,4,2011,2.685869351690635,51.023450157763435
2011-04-11T00:00:00Z,Klein koolwitje,11,4,2011,2.5766923868190497,51.12234383674338
2011-04-11T00:00:00Z,Kleine parelmoervlinder,11,4,2011,2.6041656038817016,51.08432256595231
2011-04-18T00:00:00Z,Dagpauwoog,18,4,2011,2.584452939694747,51.10917550695129
2011-04-18T00:00:00Z,Klein geaderd witje,18,4,2011,2.6081373534724115,51.015436809901146
2011-04-18T00:00:00Z,Klein koolwitje,18,4,2011,2.5835025247745214,51.09443678932264
2011-04-18T00:00:00Z,Kleine parelmoervlinder,18,4,2011,2.666618049154058,51.14156193413771
2011-04-21T00:00:00Z,Dagpauwoog,21,4,2011,2.505577445598319,51.05015742384828
2011-04-21T00:00:00Z,Groot dikkopje,21,4,2011,2.6273102376703172,51.03558513314463
2011-04-21T00:00:00Z,Groot koolwitje,21,4,2011,2.637782130492851,51.02590590423904
2011-04-21T00:00:00Z,Grote vos,21,4,2011,2.548334608003497,51.11444530819543
2011-04-21T00:00:00Z,Klein geaderd witje,21,4,2011,2.496047915574163,51.1669237924926
2011-04-21T00:00:00Z,Klein koolwitje,21,4,2011,2.5797560961544512,51.00752942931838
2011-04-21T00:00:00Z,Kleine parelmoervlinder,21,4,2011,2.513452308354899,51.01837152738124
2011-05-06T00:00:00Z,Atalanta,6,5,2011,2.6029895670339465,51.10221722793765
2011-05-06T00:00:00Z,Groot koolwitje,6,5,2011,2.5216471522208304,51.08391870010644
2011-05-06T00:00:00Z,Hooibeestje,6,5,2011,2.559767860230058,51.14283607915975
2011-05-06T00:00:00Z,Klein geaderd witje,6,5,2011,2.5398625283595173,51.05548476732336
2011-05-06T00:00:00Z,Klein koolwitje,6,5,2011,2.6847985000908374,51.15443724600598
2011-05-06T00:00:00Z,Kleine parelmoervlinder,6,5,2011,2.6496846658270803,50.999406003179026
2011-05-30T00:00:00Z,Atalanta,30,5,2011,2.673190847886726,50.98857759416103
2011-05-30T00:00:00Z,Bruin zandoogje,30,5,2011,2.586917671430856,51.104526621447874
2011-05-30T00:00:00Z,Kleine parelmoervlinder,30,5,2011,2.6839918120857327,51.079248911114405
2011-06-26T00:00:00Z,Atalanta,26,6,2011,2.5104968926962465,51.03436504804529
2011-06-26T00:00:00Z,Bont zandoogje,26,6,2011,2.5251898100692776,51.067392861582334
2011-06-26T00:00:00Z,Distelvlinder,26,6,2011,2.5292831302713603,51.13920375776477
2011-06-26T00:00:00Z,Groot dikkopje,26,6,2011,2.645375998234376,51.14851586112752
