gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1701055490	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:50326238	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus-group		BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19558	4.39539	3536.0						2010-10-01T00:00:00	1	10	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:55.128Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043341	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49788389	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19558	4.39539	3536.0						2010-09-01T00:00:00	1	9	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:56.274Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043167	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49588948	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.15064	4.39404	3536.0						2010-08-20T00:00:00	20	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:56.240Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043158	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49849095	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19641	4.32386	3536.0						2010-09-05T00:00:00	5	9	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:57.433Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043043	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49258406	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19182	4.68151	3536.0						2010-08-01T00:00:00	1	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:55.856Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043034	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49821746	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	10	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14788	4.60842	3536.0						2010-09-04T00:00:00	4	9	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:57.451Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043025	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49385544	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	10	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19077	4.75303	3536.0						2010-08-08T00:00:00	8	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:55.860Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701043014	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49244968	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14788	4.60842	3536.0						2010-07-31T00:00:00	31	7	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:56.248Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042991	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49244964	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14788	4.60842	3536.0						2010-07-31T00:00:00	31	7	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:55.852Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042983	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49236994	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14788	4.60842	3536.0						2010-07-29T00:00:00	29	7	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:55.858Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042956	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49257559	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	20	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19182	4.68151	3536.0						2010-08-01T00:00:00	1	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:56.249Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042870	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49390366	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.23777	4.61155	3536.0						2010-08-08T00:00:00	8	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:57.425Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042838	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49390566	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19283	4.60999	3536.0						2010-08-08T00:00:00	8	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:57.434Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1701042833	958b1d2f-2d11-4e94-a828-c8e2d2c013ca	Natuurpunt:Waarnemingen:49405508	Animalia	Arthropoda	Insecta	Orthoptera	Acrididae	Chorthippus	Chorthippus biguttulus		SPECIES	Chorthippus biguttulus (Linnaeus, 1758)	Chorthippus biguttulus	(Linnaeus, 1758)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19283	4.60999	3536.0						2010-08-09T00:00:00	9	8	2010	1708251	1708251	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC0_1_0	Natuurpunt Studie				2021-04-30T12:41:56.232Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
