province,location,year,latinName,commonName,counts,catched,x,y
Limburg,Genk,2014,Alopochen aegyptiacus,Nijlgans,0,,4.92756,50.990476
Limburg,Genk,2014,Anser anser,Grauwe gans,9,,4.14796,50.78105
Limburg,Genk,2014,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Limburg,Genk,2014,Branta canadensis,Canadese gans,0,,4.14796,50.78105
Limburg,Genk,2014,Branta leucopsis,Brandgans,0,,5.19728,51.09375
Limburg,Genk,2015,Alopochen aegyptiacus,Nijlgans,4,,5.27962,50.85855
Limburg,Genk,2015,Anser anser,Grauwe gans,164,,3.59775,51.25619
Limburg,Genk,2015,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Limburg,Genk,2015,Branta canadensis,Canadese gans,3,,4.14796,50.78105
Limburg,Genk,2015,Branta leucopsis,Brandgans,0,,5.03706,51.36435
Limburg,Genk,2016,Alopochen aegyptiacus,Nijlgans,10,,4.39161,51.1087
Limburg,Genk,2016,Anser anser,Grauwe gans,57,,5.62545,50.93824
Limburg,Genk,2016,Anser anser forma domesticus,Soepgans,0,,5.19728,51.09375
Limburg,Genk,2016,Branta canadensis,Canadese gans,0,,3.60046,50.80073
Limburg,Genk,2016,Branta leucopsis,Brandgans,0,,3.89966,50.86607
Limburg,Hamont-Achel,2015,Alopochen aegyptiacus,Nijlgans,0,,5.03706,51.36435
Limburg,Hamont-Achel,2015,Anser anser,Grauwe gans,0,,4.14796,50.78105
Limburg,Hamont-Achel,2015,Anser anser forma domesticus,Soepgans,0,,3.59775,51.25619
Limburg,Hamont-Achel,2015,Branta canadensis,Canadese gans,15,,5.19728,51.09375
Limburg,Hamont-Achel,2015,Branta leucopsis,Brandgans,71,,3.95181,50.99071
Limburg,Hamont-Achel,2016,Alopochen aegyptiacus,Nijlgans,0,,3.95181,50.99071
Limburg,Hamont-Achel,2016,Anser anser,Grauwe gans,0,,3.60046,50.80073
Limburg,Hamont-Achel,2016,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
Limburg,Hamont-Achel,2016,Branta canadensis,Canadese gans,0,,4.87836,50.90303
Limburg,Hamont-Achel,2016,Branta leucopsis,Brandgans,47,,4.87836,50.90303
Limburg,Hamont-Achel,2017,Alopochen aegyptiacus,Nijlgans,4,,4.92756,50.990476
Limburg,Hamont-Achel,2017,Anser anser,Grauwe gans,0,,4.92756,50.990476
Limburg,Hamont-Achel,2017,Anser anser forma domesticus,Soepgans,0,,5.19728,51.09375
Limburg,Hamont-Achel,2017,Branta canadensis,Canadese gans,0,,3.22237,51.10927
Limburg,Hamont-Achel,2017,Branta leucopsis,Brandgans,8,,5.19728,51.09375
Limburg,Hamont-Achel,2018,Alopochen aegyptiacus,Nijlgans,2,,4.14796,50.78105
Limburg,Hamont-Achel,2018,Anser anser,Grauwe gans,29,,2.75808,51.04082
Limburg,Hamont-Achel,2018,Anser anser forma domesticus,Soepgans,0,,5.03706,51.36435
Limburg,Hamont-Achel,2018,Branta canadensis,Canadese gans,7,,4.84449,51.138
Limburg,Hamont-Achel,2018,Branta leucopsis,Brandgans,35,,4.84449,51.138
Limburg,Hechtel-Eksel,2016,Alopochen aegyptiacus,Nijlgans,2,,4.61731,50.91977
Limburg,Hechtel-Eksel,2016,Anser anser,Grauwe gans,164,,4.61731,50.91977
Limburg,Hechtel-Eksel,2016,Anser anser forma domesticus,Soepgans,0,,5.56507,50.83254
Limburg,Hechtel-Eksel,2016,Branta canadensis,Canadese gans,19,,4.06983,51.1736
Limburg,Hechtel-Eksel,2016,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Limburg,Hechtel-Eksel,2017,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
Limburg,Hechtel-Eksel,2017,Anser anser,Grauwe gans,0,,4.14796,50.78105
Limburg,Hechtel-Eksel,2017,Anser anser forma domesticus,Soepgans,0,,5.03706,51.36435
Limburg,Hechtel-Eksel,2017,Branta canadensis,Canadese gans,0,,3.22237,51.10927
Limburg,Hechtel-Eksel,2017,Branta leucopsis,Brandgans,0,,5.8506,50.74037
Limburg,Hechtel-Eksel,2018,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
Limburg,Hechtel-Eksel,2018,Anser anser,Grauwe gans,73,,5.8506,50.74037
Limburg,Hechtel-Eksel,2018,Anser anser forma domesticus,Soepgans,0,,3.59775,51.25619
Limburg,Hechtel-Eksel,2018,Branta canadensis,Canadese gans,0,,4.14796,50.78105
Limburg,Hechtel-Eksel,2018,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Limburg,Kinrooi,2015,Alopochen aegyptiacus,Nijlgans,22,,5.48821,51.19541
Limburg,Kinrooi,2015,Anser anser,Grauwe gans,408,,3.15924,51.2728
Limburg,Kinrooi,2015,Anser anser forma domesticus,Soepgans,6,,4.61731,50.91977
Limburg,Kinrooi,2015,Branta canadensis,Canadese gans,109,,5.03706,51.36435
Limburg,Kinrooi,2015,Branta leucopsis,Brandgans,0,,3.89966,50.86607
Limburg,Kinrooi,2016,Alopochen aegyptiacus,Nijlgans,4,,5.17111,51.27566
Limburg,Kinrooi,2016,Anser anser,Grauwe gans,350,,3.4415,50.82618
Limburg,Kinrooi,2016,Anser anser forma domesticus,Soepgans,6,,3.4415,50.82618
Limburg,Kinrooi,2016,Branta canadensis,Canadese gans,1,,3.95181,50.99071
Limburg,Kinrooi,2016,Branta leucopsis,Brandgans,80,,2.99137,50.92843
Limburg,Kinrooi,2017,Alopochen aegyptiacus,Nijlgans,0,,5.17111,51.27566
Limburg,Kinrooi,2017,Anser anser,Grauwe gans,30,,3.95181,50.99071
Limburg,Kinrooi,2017,Anser anser forma domesticus,Soepgans,0,,5.19728,51.09375
Limburg,Kinrooi,2017,Branta canadensis,Canadese gans,0,,5.03706,51.36435
Limburg,Kinrooi,2017,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Limburg,Kinrooi,2018,Alopochen aegyptiacus,Nijlgans,2,,5.62545,50.93824
Limburg,Kinrooi,2018,Anser anser,Grauwe gans,113,,4.39161,51.1087
Limburg,Kinrooi,2018,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Kinrooi,2018,Branta canadensis,Canadese gans,54,,2.99137,50.92843
Limburg,Kinrooi,2018,Branta leucopsis,Brandgans,2,,5.56507,50.83254
Limburg,Lommel,2013,Alopochen aegyptiacus,Nijlgans,0,,5.03706,51.36435
Limburg,Lommel,2013,Anser anser,Grauwe gans,13,,4.14796,50.78105
Limburg,Lommel,2013,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Limburg,Lommel,2013,Branta canadensis,Canadese gans,0,,4.87836,50.90303
Limburg,Lommel,2013,Branta leucopsis,Brandgans,0,,4.87836,50.90303
Limburg,Lommel,2014,Alopochen aegyptiacus,Nijlgans,1,,5.17111,51.27566
Limburg,Lommel,2014,Anser anser,Grauwe gans,65,,5.17111,51.27566
Limburg,Lommel,2014,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Lommel,2014,Branta canadensis,Canadese gans,3,,4.06983,51.1736
Limburg,Lommel,2014,Branta leucopsis,Brandgans,0,,4.39161,51.1087
Limburg,Lommel,2015,Alopochen aegyptiacus,Nijlgans,16,,5.8506,50.74037
Limburg,Lommel,2015,Anser anser,Grauwe gans,33,,5.62545,50.93824
Limburg,Lommel,2015,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Limburg,Lommel,2015,Branta canadensis,Canadese gans,2,,4.92756,50.990476
Limburg,Lommel,2015,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Limburg,Lommel,2016,Alopochen aegyptiacus,Nijlgans,15,,5.19728,51.09375
Limburg,Lommel,2016,Anser anser,Grauwe gans,19,,5.56507,50.83254
Limburg,Lommel,2016,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Limburg,Lommel,2016,Branta canadensis,Canadese gans,0,,3.95181,50.99071
Limburg,Lommel,2016,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Limburg,Lommel,2017,Alopochen aegyptiacus,Nijlgans,21,,2.75808,51.04082
Limburg,Lommel,2017,Anser anser,Grauwe gans,81,,4.06983,51.1736
Limburg,Lommel,2017,Anser anser forma domesticus,Soepgans,0,,3.60046,50.80073
Limburg,Lommel,2017,Branta canadensis,Canadese gans,0,,4.92756,50.990476
Limburg,Lommel,2017,Branta leucopsis,Brandgans,0,,5.03706,51.36435
Limburg,Lommel,2018,Alopochen aegyptiacus,Nijlgans,15,,4.92756,50.990476
Limburg,Lommel,2018,Anser anser,Grauwe gans,35,,4.92756,50.990476
Limburg,Lommel,2018,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
Limburg,Lommel,2018,Branta canadensis,Canadese gans,3,,2.99137,50.92843
Limburg,Lommel,2018,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Limburg,Maaseik,2013,Alopochen aegyptiacus,Nijlgans,62,,4.06983,51.1736
Limburg,Maaseik,2013,Anser anser,Grauwe gans,36,,5.17111,51.27566
Limburg,Maaseik,2013,Anser anser forma domesticus,Soepgans,18,,4.92756,50.990476
Limburg,Maaseik,2013,Branta canadensis,Canadese gans,8,,4.61731,50.91977
Limburg,Maaseik,2013,Branta leucopsis,Brandgans,0,,4.14796,50.78105
Limburg,Maaseik,2014,Alopochen aegyptiacus,Nijlgans,23,,3.89966,50.86607
Limburg,Maaseik,2014,Anser anser,Grauwe gans,6,,4.14796,50.78105
Limburg,Maaseik,2014,Anser anser forma domesticus,Soepgans,6,,5.62545,50.93824
Limburg,Maaseik,2014,Branta canadensis,Canadese gans,22,,5.03706,51.36435
Limburg,Maaseik,2014,Branta leucopsis,Brandgans,0,,3.15924,51.2728
Limburg,Maaseik,2015,Alopochen aegyptiacus,Nijlgans,16,,4.39161,51.1087
Limburg,Maaseik,2015,Anser anser,Grauwe gans,33,,3.4415,50.82618
Limburg,Maaseik,2015,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Limburg,Maaseik,2015,Branta canadensis,Canadese gans,1,,3.22237,51.10927
Limburg,Maaseik,2015,Branta leucopsis,Brandgans,0,,4.06983,51.1736
Limburg,Maaseik,2016,Alopochen aegyptiacus,Nijlgans,99,,5.48821,51.19541
Limburg,Maaseik,2016,Anser anser,Grauwe gans,9,,3.15924,51.2728
Limburg,Maaseik,2016,Anser anser forma domesticus,Soepgans,3,,5.17111,51.27566
Limburg,Maaseik,2016,Branta canadensis,Canadese gans,11,,5.56507,50.83254
Limburg,Maaseik,2016,Branta leucopsis,Brandgans,1,,5.27962,50.85855
Limburg,Maaseik,2017,Alopochen aegyptiacus,Nijlgans,50,,4.84449,51.138
Limburg,Maaseik,2017,Anser anser,Grauwe gans,64,,3.4415,50.82618
Limburg,Maaseik,2017,Anser anser forma domesticus,Soepgans,12,,4.14796,50.78105
Limburg,Maaseik,2017,Branta canadensis,Canadese gans,0,,5.27962,50.85855
Limburg,Maaseik,2017,Branta leucopsis,Brandgans,0,,2.75808,51.04082
Limburg,Maaseik,2018,Alopochen aegyptiacus,Nijlgans,66,,5.8506,50.74037
Limburg,Maaseik,2018,Anser anser,Grauwe gans,20,,5.56507,50.83254
Limburg,Maaseik,2018,Anser anser forma domesticus,Soepgans,10,,3.4415,50.82618
Limburg,Maaseik,2018,Branta canadensis,Canadese gans,7,,4.84449,51.138
Limburg,Maaseik,2018,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Limburg,Maasmechelen,2014,Alopochen aegyptiacus,Nijlgans,68,,4.39161,51.1087
Limburg,Maasmechelen,2014,Anser anser,Grauwe gans,0,,4.06983,51.1736
Limburg,Maasmechelen,2014,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Maasmechelen,2014,Branta canadensis,Canadese gans,0,,4.84449,51.138
Limburg,Maasmechelen,2014,Branta leucopsis,Brandgans,0,,2.75808,51.04082
Limburg,Maasmechelen,2015,Alopochen aegyptiacus,Nijlgans,4,,3.22237,51.10927
Limburg,Maasmechelen,2015,Anser anser,Grauwe gans,0,,4.87836,50.90303
Limburg,Maasmechelen,2015,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Limburg,Maasmechelen,2015,Branta canadensis,Canadese gans,0,,2.99137,50.92843
Limburg,Maasmechelen,2015,Branta leucopsis,Brandgans,0,,4.39161,51.1087
Limburg,Maasmechelen,2016,Alopochen aegyptiacus,Nijlgans,7,,5.56507,50.83254
Limburg,Maasmechelen,2016,Anser anser,Grauwe gans,12,,4.61731,50.91977
Limburg,Maasmechelen,2016,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Limburg,Maasmechelen,2016,Branta canadensis,Canadese gans,0,,5.8506,50.74037
Limburg,Maasmechelen,2016,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Limburg,Peer,2013,Alopochen aegyptiacus,Nijlgans,12,,3.59775,51.25619
Limburg,Peer,2013,Anser anser,Grauwe gans,22,,4.06983,51.1736
Limburg,Peer,2013,Anser anser forma domesticus,Soepgans,0,,5.62545,50.93824
Limburg,Peer,2013,Branta canadensis,Canadese gans,0,,3.4415,50.82618
Limburg,Peer,2013,Branta leucopsis,Brandgans,0,,3.89966,50.86607
Limburg,Peer,2014,Alopochen aegyptiacus,Nijlgans,51,,5.62545,50.93824
Limburg,Peer,2014,Anser anser,Grauwe gans,2,,4.39161,51.1087
Limburg,Peer,2014,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Peer,2014,Branta canadensis,Canadese gans,0,,3.15924,51.2728
Limburg,Peer,2014,Branta leucopsis,Brandgans,0,,5.62545,50.93824
Limburg,Peer,2015,Alopochen aegyptiacus,Nijlgans,34,,3.59775,51.25619
Limburg,Peer,2015,Anser anser,Grauwe gans,0,,5.62545,50.93824
Limburg,Peer,2015,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Peer,2015,Branta canadensis,Canadese gans,0,,3.4415,50.82618
Limburg,Peer,2015,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Limburg,Peer,2016,Alopochen aegyptiacus,Nijlgans,29,,4.06983,51.1736
Limburg,Peer,2016,Anser anser,Grauwe gans,7,,3.95181,50.99071
Limburg,Peer,2016,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Limburg,Peer,2016,Branta canadensis,Canadese gans,0,,3.89966,50.86607
Limburg,Peer,2016,Branta leucopsis,Brandgans,0,,2.99137,50.92843
Limburg,Peer,2017,Alopochen aegyptiacus,Nijlgans,42,,4.92756,50.990476
Limburg,Peer,2017,Anser anser,Grauwe gans,9,,5.27962,50.85855
Limburg,Peer,2017,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Limburg,Peer,2017,Branta canadensis,Canadese gans,0,,5.03706,51.36435
Limburg,Peer,2017,Branta leucopsis,Brandgans,0,,3.22237,51.10927
Limburg,Peer,2018,Alopochen aegyptiacus,Nijlgans,52,,3.95181,50.99071
Limburg,Peer,2018,Anser anser,Grauwe gans,20,,3.60046,50.80073
Limburg,Peer,2018,Anser anser forma domesticus,Soepgans,0,,4.87836,50.90303
Limburg,Peer,2018,Branta canadensis,Canadese gans,0,,5.62545,50.93824
Limburg,Peer,2018,Branta leucopsis,Brandgans,0,,4.92756,50.990476
Limburg,Zonhoven,2013,Alopochen aegyptiacus,Nijlgans,36,,4.14796,50.78105
Limburg,Zonhoven,2013,Anser anser,Grauwe gans,22,,4.06983,51.1736
Limburg,Zonhoven,2013,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Limburg,Zonhoven,2013,Branta canadensis,Canadese gans,17,,4.14796,50.78105
Limburg,Zonhoven,2013,Branta leucopsis,Brandgans,0,,4.92756,50.990476
Limburg,Zonhoven,2014,Alopochen aegyptiacus,Nijlgans,0,,4.14796,50.78105
Limburg,Zonhoven,2014,Anser anser,Grauwe gans,0,,4.61731,50.91977
Limburg,Zonhoven,2014,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Limburg,Zonhoven,2014,Branta canadensis,Canadese gans,22,,3.60046,50.80073
Limburg,Zonhoven,2014,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Limburg,Zonhoven,2015,Alopochen aegyptiacus,Nijlgans,3,,3.22237,51.10927
Limburg,Zonhoven,2015,Anser anser,Grauwe gans,39,,3.15924,51.2728
Limburg,Zonhoven,2015,Anser anser forma domesticus,Soepgans,0,,3.89966,50.86607
Limburg,Zonhoven,2015,Branta canadensis,Canadese gans,5,,3.4415,50.82618
Limburg,Zonhoven,2015,Branta leucopsis,Brandgans,0,,5.48821,51.19541
Limburg,Zonhoven,2016,Alopochen aegyptiacus,Nijlgans,23,,5.27962,50.85855
Limburg,Zonhoven,2016,Anser anser,Grauwe gans,5,,5.19728,51.09375
Limburg,Zonhoven,2016,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Limburg,Zonhoven,2016,Branta canadensis,Canadese gans,90,,5.8506,50.74037
Limburg,Zonhoven,2016,Branta leucopsis,Brandgans,56,,4.06983,51.1736
Limburg,Zonhoven,2017,Alopochen aegyptiacus,Nijlgans,12,,4.84449,51.138
Limburg,Zonhoven,2017,Anser anser,Grauwe gans,0,,5.48821,51.19541
Limburg,Zonhoven,2017,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Zonhoven,2017,Branta canadensis,Canadese gans,90,,5.17111,51.27566
Limburg,Zonhoven,2017,Branta leucopsis,Brandgans,104,,3.59775,51.25619
Limburg,Zonhoven,2018,Alopochen aegyptiacus,Nijlgans,51,,5.48821,51.19541
Limburg,Zonhoven,2018,Anser anser,Grauwe gans,45,,3.89966,50.86607
Limburg,Zonhoven,2018,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Limburg,Zonhoven,2018,Branta canadensis,Canadese gans,108,,4.84449,51.138
Limburg,Zonhoven,2018,Branta leucopsis,Brandgans,90,,3.4415,50.82618
Oost-Vlaanderen,Aalter,2012,Alopochen aegyptiacus,Nijlgans,2,,5.56507,50.83254
Oost-Vlaanderen,Aalter,2012,Anser anser,Grauwe gans,0,,5.8506,50.74037
Oost-Vlaanderen,Aalter,2012,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
Oost-Vlaanderen,Aalter,2012,Branta canadensis,Canadese gans,7,,3.89966,50.86607
Oost-Vlaanderen,Aalter,2012,Branta leucopsis,Brandgans,0,,2.99137,50.92843
Oost-Vlaanderen,Aalter,2014,Alopochen aegyptiacus,Nijlgans,1,,5.8506,50.74037
Oost-Vlaanderen,Aalter,2014,Anser anser,Grauwe gans,0,,5.19728,51.09375
Oost-Vlaanderen,Aalter,2014,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
Oost-Vlaanderen,Aalter,2014,Branta canadensis,Canadese gans,1,,5.8506,50.74037
Oost-Vlaanderen,Aalter,2014,Branta leucopsis,Brandgans,3,,3.22237,51.10927
Oost-Vlaanderen,Aalter,2015,Alopochen aegyptiacus,Nijlgans,2,,3.22237,51.10927
Oost-Vlaanderen,Aalter,2015,Anser anser,Grauwe gans,0,,4.84449,51.138
Oost-Vlaanderen,Aalter,2015,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Oost-Vlaanderen,Aalter,2015,Branta canadensis,Canadese gans,1,,5.48821,51.19541
Oost-Vlaanderen,Aalter,2015,Branta leucopsis,Brandgans,4,,5.27962,50.85855
Oost-Vlaanderen,Aalter,2016,Alopochen aegyptiacus,Nijlgans,0,,4.14796,50.78105
Oost-Vlaanderen,Aalter,2016,Anser anser,Grauwe gans,0,,3.89966,50.86607
Oost-Vlaanderen,Aalter,2016,Anser anser forma domesticus,Soepgans,0,,2.99137,50.92843
Oost-Vlaanderen,Aalter,2016,Branta canadensis,Canadese gans,0,,5.27962,50.85855
Oost-Vlaanderen,Aalter,2016,Branta leucopsis,Brandgans,0,,5.17111,51.27566
Oost-Vlaanderen,Aalter,2017,Alopochen aegyptiacus,Nijlgans,0,,3.89966,50.86607
Oost-Vlaanderen,Aalter,2017,Anser anser,Grauwe gans,0,,4.84449,51.138
Oost-Vlaanderen,Aalter,2017,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
Oost-Vlaanderen,Aalter,2017,Branta canadensis,Canadese gans,21,,2.75808,51.04082
Oost-Vlaanderen,Aalter,2017,Branta leucopsis,Brandgans,0,,5.8506,50.74037
Oost-Vlaanderen,Aalter,2018,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
Oost-Vlaanderen,Aalter,2018,Anser anser,Grauwe gans,0,,5.19728,51.09375
Oost-Vlaanderen,Aalter,2018,Anser anser forma domesticus,Soepgans,0,,2.99137,50.92843
Oost-Vlaanderen,Aalter,2018,Branta canadensis,Canadese gans,3,,5.27962,50.85855
Oost-Vlaanderen,Aalter,2018,Branta leucopsis,Brandgans,0,,5.03706,51.36435
Oost-Vlaanderen,Assenede,2012,Alopochen aegyptiacus,Nijlgans,2,,2.99137,50.92843
Oost-Vlaanderen,Assenede,2012,Anser anser,Grauwe gans,40,,4.06983,51.1736
Oost-Vlaanderen,Assenede,2012,Anser anser forma domesticus,Soepgans,4,,3.22237,51.10927
Oost-Vlaanderen,Assenede,2012,Branta canadensis,Canadese gans,11,,4.84449,51.138
Oost-Vlaanderen,Assenede,2012,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Oost-Vlaanderen,Assenede,2013,Alopochen aegyptiacus,Nijlgans,0,,4.92756,50.990476
Oost-Vlaanderen,Assenede,2013,Anser anser,Grauwe gans,17,,4.87836,50.90303
Oost-Vlaanderen,Assenede,2013,Anser anser forma domesticus,Soepgans,3,,3.60046,50.80073
Oost-Vlaanderen,Assenede,2013,Branta canadensis,Canadese gans,0,,3.89966,50.86607
Oost-Vlaanderen,Assenede,2013,Branta leucopsis,Brandgans,0,,5.62545,50.93824
Oost-Vlaanderen,Assenede,2014,Alopochen aegyptiacus,Nijlgans,6,,3.60046,50.80073
Oost-Vlaanderen,Assenede,2014,Anser anser,Grauwe gans,71,,5.48821,51.19541
Oost-Vlaanderen,Assenede,2014,Anser anser forma domesticus,Soepgans,5,,5.19728,51.09375
Oost-Vlaanderen,Assenede,2014,Branta canadensis,Canadese gans,0,,3.22237,51.10927
Oost-Vlaanderen,Assenede,2014,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Oost-Vlaanderen,Assenede,2015,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
Oost-Vlaanderen,Assenede,2015,Anser anser,Grauwe gans,103,,4.39161,51.1087
Oost-Vlaanderen,Assenede,2015,Anser anser forma domesticus,Soepgans,4,,5.56507,50.83254
Oost-Vlaanderen,Assenede,2015,Branta canadensis,Canadese gans,0,,5.8506,50.74037
Oost-Vlaanderen,Assenede,2015,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Oost-Vlaanderen,Assenede,2016,Alopochen aegyptiacus,Nijlgans,4,,4.87836,50.90303
Oost-Vlaanderen,Assenede,2016,Anser anser,Grauwe gans,12,,5.27962,50.85855
Oost-Vlaanderen,Assenede,2016,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
Oost-Vlaanderen,Assenede,2016,Branta canadensis,Canadese gans,2,,3.15924,51.2728
Oost-Vlaanderen,Assenede,2016,Branta leucopsis,Brandgans,0,,3.60046,50.80073
Oost-Vlaanderen,Assenede,2017,Alopochen aegyptiacus,Nijlgans,0,,4.39161,51.1087
Oost-Vlaanderen,Assenede,2017,Anser anser,Grauwe gans,72,,3.89966,50.86607
Oost-Vlaanderen,Assenede,2017,Anser anser forma domesticus,Soepgans,0,,5.8506,50.74037
Oost-Vlaanderen,Assenede,2017,Branta canadensis,Canadese gans,1,,3.60046,50.80073
Oost-Vlaanderen,Assenede,2017,Branta leucopsis,Brandgans,0,,5.8506,50.74037
Oost-Vlaanderen,Assenede,2018,Alopochen aegyptiacus,Nijlgans,3,,2.99137,50.92843
Oost-Vlaanderen,Assenede,2018,Anser anser,Grauwe gans,48,,5.56507,50.83254
Oost-Vlaanderen,Assenede,2018,Anser anser forma domesticus,Soepgans,1,,3.95181,50.99071
Oost-Vlaanderen,Assenede,2018,Branta canadensis,Canadese gans,9,,5.17111,51.27566
Oost-Vlaanderen,Assenede,2018,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Oost-Vlaanderen,Berlare,2012,Alopochen aegyptiacus,Nijlgans,37,0,4.84449,51.138
Oost-Vlaanderen,Berlare,2012,Anser anser,Grauwe gans,0,0,3.95181,50.99071
Oost-Vlaanderen,Berlare,2012,Anser anser forma domesticus,Soepgans,0,0,3.15924,51.2728
Oost-Vlaanderen,Berlare,2012,Branta canadensis,Canadese gans,4,,3.89966,50.86607
Oost-Vlaanderen,Berlare,2012,Branta leucopsis,Brandgans,0,0,5.17111,51.27566
Oost-Vlaanderen,Berlare,2013,Alopochen aegyptiacus,Nijlgans,20,,4.84449,51.138
Oost-Vlaanderen,Berlare,2013,Anser anser,Grauwe gans,34,,3.89966,50.86607
Oost-Vlaanderen,Berlare,2013,Anser anser forma domesticus,Soepgans,5,,4.84449,51.138
Oost-Vlaanderen,Berlare,2013,Branta canadensis,Canadese gans,1,69,4.87836,50.90303
Oost-Vlaanderen,Berlare,2013,Branta leucopsis,Brandgans,0,,3.4415,50.82618
Oost-Vlaanderen,Berlare,2014,Alopochen aegyptiacus,Nijlgans,22,,5.48821,51.19541
Oost-Vlaanderen,Berlare,2014,Anser anser,Grauwe gans,0,,5.48821,51.19541
Oost-Vlaanderen,Berlare,2014,Anser anser forma domesticus,Soepgans,0,,2.99137,50.92843
Oost-Vlaanderen,Berlare,2014,Branta canadensis,Canadese gans,9,27,4.39161,51.1087
Oost-Vlaanderen,Berlare,2014,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Oost-Vlaanderen,Berlare,2015,Alopochen aegyptiacus,Nijlgans,71,,4.14796,50.78105
Oost-Vlaanderen,Berlare,2015,Anser anser,Grauwe gans,43,,5.48821,51.19541
Oost-Vlaanderen,Berlare,2015,Anser anser forma domesticus,Soepgans,0,,3.89966,50.86607
Oost-Vlaanderen,Berlare,2015,Branta canadensis,Canadese gans,4,,3.59775,51.25619
Oost-Vlaanderen,Berlare,2015,Branta leucopsis,Brandgans,0,,3.59775,51.25619
Oost-Vlaanderen,Berlare,2016,Alopochen aegyptiacus,Nijlgans,39,,4.92756,50.990476
Oost-Vlaanderen,Berlare,2016,Anser anser,Grauwe gans,8,,5.17111,51.27566
Oost-Vlaanderen,Berlare,2016,Anser anser forma domesticus,Soepgans,2,,3.59775,51.25619
Oost-Vlaanderen,Berlare,2016,Branta canadensis,Canadese gans,83,63,3.89966,50.86607
Oost-Vlaanderen,Berlare,2016,Branta leucopsis,Brandgans,34,,4.87836,50.90303
Oost-Vlaanderen,Berlare,2017,Alopochen aegyptiacus,Nijlgans,65,,3.89966,50.86607
Oost-Vlaanderen,Berlare,2017,Anser anser,Grauwe gans,5,3,5.27962,50.85855
Oost-Vlaanderen,Berlare,2017,Anser anser forma domesticus,Soepgans,2,,4.87836,50.90303
Oost-Vlaanderen,Berlare,2017,Branta canadensis,Canadese gans,46,52,5.56507,50.83254
Oost-Vlaanderen,Berlare,2017,Branta leucopsis,Brandgans,53,,4.06983,51.1736
Oost-Vlaanderen,Berlare,2018,Alopochen aegyptiacus,Nijlgans,55,,5.62545,50.93824
Oost-Vlaanderen,Berlare,2018,Anser anser,Grauwe gans,2,4,3.22237,51.10927
Oost-Vlaanderen,Berlare,2018,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Oost-Vlaanderen,Berlare,2018,Branta canadensis,Canadese gans,18,14,5.8506,50.74037
Oost-Vlaanderen,Berlare,2018,Branta leucopsis,Brandgans,4,36,5.8506,50.74037
