gbifID	occurrenceID	scientificName	taxonKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	basisOfRecord	sex	lifeStage	individualCount
5901036621	12-18976	Procyon lotor (Linnaeus, 1758)	5218786	50.628152	5.067781	49	2025-11-03	HUMAN_OBSERVATION			1
5901036620	6-1643722	Procyon lotor (Linnaeus, 1758)	5218786	49.88222	5.621206	2828	2024	HUMAN_OBSERVATION			1
5901036616	6-1653520	Procyon lotor (Linnaeus, 1758)	5218786	50.000749	4.470554	49	2025-02-27	HUMAN_OBSERVATION			1
5901036613	6-1655704	Procyon lotor (Linnaeus, 1758)	5218786	49.755733	5.43057	49	2025-03-19	HUMAN_OBSERVATION			4
5901036612	6-1653967	Procyon lotor (Linnaeus, 1758)	5218786	50.026545	4.884378	49	2025-03-17	HUMAN_OBSERVATION			1
5901036610	6-1661104	Procyon lotor (Linnaeus, 1758)	5218786	50.217125	5.876458	49	2025-03-24	HUMAN_OBSERVATION			3
5901036609	12-19088	Procyon lotor (Linnaeus, 1758)	5218786	50.434613	4.624997	49	2025-11-09	HUMAN_OBSERVATION			1
5901036608	6-1660252	Procyon lotor (Linnaeus, 1758)	5218786	50.52597	5.785039	49	2025-04-01	HUMAN_OBSERVATION			1
5901036602	6-1649478	Procyon lotor (Linnaeus, 1758)	5218786	50.329995	5.599605	49	2025-08-07	HUMAN_OBSERVATION			1
5901036599	6-1639686	Procyon lotor (Linnaeus, 1758)	5218786	49.779005	5.14862	49	2025-03-25	HUMAN_OBSERVATION			5
5901036597	6-1640668	Procyon lotor (Linnaeus, 1758)	5218786	49.730931	5.281973	49	2025-03-18	HUMAN_OBSERVATION			2
5901036596	6-1643700	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036595	6-1660238	Procyon lotor (Linnaeus, 1758)	5218786	50.52597	5.785039	49	2025-03-25	HUMAN_OBSERVATION			1
5901036592	6-1653981	Procyon lotor (Linnaeus, 1758)	5218786	50.026545	4.884378	49	2025-03-24	HUMAN_OBSERVATION			1
5901036585	6-1659288	Procyon lotor (Linnaeus, 1758)	5218786	50.030592	5.246429	49	2025-04-02	HUMAN_OBSERVATION			3
5901036581	6-1661118	Procyon lotor (Linnaeus, 1758)	5218786	50.217125	5.876458	49	2025-03-31	HUMAN_OBSERVATION			1
5901036574	6-1640652	Procyon lotor (Linnaeus, 1758)	5218786	50.21952	5.091481	49	2025-03-20	HUMAN_OBSERVATION			3
5901036569	6-1659275	Procyon lotor (Linnaeus, 1758)	5218786	50.030592	5.246429	49	2025-03-26	HUMAN_OBSERVATION		Adult	2
5901036567	6-1641977	Procyon lotor (Linnaeus, 1758)	5218786	49.752587	5.725858	49	2025-03-20	HUMAN_OBSERVATION			1
5901036561	6-1658378	Procyon lotor (Linnaeus, 1758)	5218786	50.084836	5.317967	49	2025-04-08	HUMAN_OBSERVATION			1
5901036559	6-1660691	Procyon lotor (Linnaeus, 1758)	5218786	50.441546	5.899836	49	2025-03-18	HUMAN_OBSERVATION			1
5901036557	6-1640622	Procyon lotor (Linnaeus, 1758)	5218786	49.84377	5.054115	49	2025-04-01	HUMAN_OBSERVATION			2
5901036540	6-1658392	Procyon lotor (Linnaeus, 1758)	5218786	50.045465	5.29793	49	2025-03-18	HUMAN_OBSERVATION			2
5901036533	6-1639623	Procyon lotor (Linnaeus, 1758)	5218786	49.837601	5.127122	49	2025-03-18	HUMAN_OBSERVATION			1
5901036525	6-1644182	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036521	6-1661500	Procyon lotor (Linnaeus, 1758)	5218786	50.307854	5.852407	49	2025-04-10	HUMAN_OBSERVATION			1
5901036519	6-1659662	Procyon lotor (Linnaeus, 1758)	5218786	50.298777	5.597851	49	2025-03-26	HUMAN_OBSERVATION			3
5901036516	6-1644189	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036515	6-1644188	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036514	6-1644187	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036513	6-1644186	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036512	6-1644185	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036511	6-1644184	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION		Adult	1
5901036510	6-1646370	Procyon lotor (Linnaeus, 1758)	5218786	50.48818	6.28066	49	2025-03-31	HUMAN_OBSERVATION			2
5901036509	6-1644193	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036508	6-1644192	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036507	6-1644191	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036506	6-1644190	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036502	6-1644199	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036501	6-1644198	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			2
5901036500	6-1644197	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			2
5901036499	6-1644196	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036498	6-1644195	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036497	6-1644194	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036496	6-1644160	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			2
5901036494	6-1648529	Procyon lotor (Linnaeus, 1758)	5218786	50.406309	6.071869	49	2025-04-17	HUMAN_OBSERVATION			1
5901036492	6-1661515	Procyon lotor (Linnaeus, 1758)	5218786	50.383395	5.835657	49	2025-03-26	HUMAN_OBSERVATION			1
5901036491	6-1656149	Procyon lotor (Linnaeus, 1758)	5218786	49.995316	5.104729	49	2025-04-07	HUMAN_OBSERVATION			1
5901036489	6-1644171	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036487	6-1644170	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036484	6-1659677	Procyon lotor (Linnaeus, 1758)	5218786	50.298777	5.597851	49	2025-04-02	HUMAN_OBSERVATION			2
5901036483	6-1658343	Procyon lotor (Linnaeus, 1758)	5218786	50.084836	5.317967	49	2025-03-18	HUMAN_OBSERVATION			1
5901036480	6-1644177	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036478	6-1644174	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036476	6-1644173	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036473	6-1659622	Procyon lotor (Linnaeus, 1758)	5218786	50.346091	5.637128	49	2025-03-26	HUMAN_OBSERVATION			2
5901036471	6-1653091	Procyon lotor (Linnaeus, 1758)	5218786	50.213436	5.484375	49	2025-04-01	HUMAN_OBSERVATION			3
5901036470	6-1655275	Procyon lotor (Linnaeus, 1758)	5218786	49.796504	5.357895	49	2025-03-18	HUMAN_OBSERVATION			6
5901036468	6-1656124	Procyon lotor (Linnaeus, 1758)	5218786	49.995316	5.104729	49	2025-03-24	HUMAN_OBSERVATION			1
5901036466	6-1644144	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036464	6-1644142	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036462	6-1644141	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036455	6-1644159	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036454	6-1644158	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036453	6-1644157	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036452	6-1644156	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036451	6-1644151	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036450	6-1644150	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036449	6-1641097	Procyon lotor (Linnaeus, 1758)	5218786	49.822211	5.54274	49	2025-03-20	HUMAN_OBSERVATION			1
5901036447	6-1658790	Procyon lotor (Linnaeus, 1758)	5218786	50.05901	5.437413	49	2025-04-03	HUMAN_OBSERVATION		Adult	1
5901036445	12-19015	Procyon lotor (Linnaeus, 1758)	5218786	50.236723	4.536159	49	2025-09-15	HUMAN_OBSERVATION			1
5901036444	6-1653077	Procyon lotor (Linnaeus, 1758)	5218786	50.213436	5.484375	49	2025-03-25	HUMAN_OBSERVATION			1
5901036443	6-1644124	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036440	6-1644123	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036439	6-1644122	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036438	6-1644120	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036434	6-1656590	Procyon lotor (Linnaeus, 1758)	5218786	50.179736	6.084537	49	2025-03-28	HUMAN_OBSERVATION			8
5901036431	6-1656593	Procyon lotor (Linnaeus, 1758)	5218786	50.179736	6.084537	49	2025-04-04	HUMAN_OBSERVATION			1
5901036430	6-1644139	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036429	6-1644138	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036427	6-1644137	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036425	6-1644136	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			2
5901036424	6-1644133	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036423	6-1644132	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2020	HUMAN_OBSERVATION			1
5901036412	6-1654381	Procyon lotor (Linnaeus, 1758)	5218786	49.960206	5.041624	49	2025-03-24	HUMAN_OBSERVATION			1
5901036411	6-1653050	Procyon lotor (Linnaeus, 1758)	5218786	50.313679	5.424371	49	2025-03-24	HUMAN_OBSERVATION			3
5901036410	6-1644109	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036408	6-1644108	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036406	6-1644107	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036404	6-1644106	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036403	6-1644105	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			2
5901036401	6-1644589	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036400	6-1644588	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036398	6-1644104	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036396	6-1644587	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036395	6-1644103	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036394	6-1644586	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036393	6-1644102	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036392	6-1644585	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036391	6-1644101	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036390	6-1644100	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036389	6-1644584	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036388	6-1644583	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036386	6-1644582	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036384	6-1644581	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036383	6-1644580	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036382	6-1641084	Procyon lotor (Linnaeus, 1758)	5218786	49.918771	5.65546	49	2025-04-10	HUMAN_OBSERVATION			4
5901036377	6-1654394	Procyon lotor (Linnaeus, 1758)	5218786	49.960206	5.041624	49	2025-03-31	HUMAN_OBSERVATION			2
5901036374	6-1644118	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036372	6-1653064	Procyon lotor (Linnaeus, 1758)	5218786	50.213436	5.484375	49	2025-03-18	HUMAN_OBSERVATION			2
5901036368	6-1644599	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036365	6-1644598	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036364	6-1644597	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036363	6-1644596	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			2
5901036362	6-1644595	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036361	6-1644594	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036360	6-1644110	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036359	6-1644593	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036358	6-1644592	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036357	6-1644591	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036356	6-1644590	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036353	6-1659606	Procyon lotor (Linnaeus, 1758)	5218786	50.346091	5.637128	49	2025-03-19	HUMAN_OBSERVATION			1
5901036344	6-1641058	Procyon lotor (Linnaeus, 1758)	5218786	49.918771	5.65546	49	2025-03-27	HUMAN_OBSERVATION			1
5901036341	6-1655691	Procyon lotor (Linnaeus, 1758)	5218786	49.770704	5.418906	49	2025-04-09	HUMAN_OBSERVATION			3
5901036340	6-1644569	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036339	6-1644568	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036338	6-1644567	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036337	6-1644566	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036335	6-1644565	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036333	6-1644564	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036332	6-1644563	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036331	6-1654368	Procyon lotor (Linnaeus, 1758)	5218786	49.960206	5.041624	49	2025-03-17	HUMAN_OBSERVATION			1
5901036330	6-1644561	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036328	6-1644560	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036324	6-1658748	Procyon lotor (Linnaeus, 1758)	5218786	50.036237	5.414623	49	2025-04-10	HUMAN_OBSERVATION			1
5901036313	6-1644579	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036312	6-1644578	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036311	6-1644577	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036310	6-1644576	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036309	6-1644575	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036308	6-1644574	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036307	6-1644573	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036306	6-1644572	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			2
5901036305	6-1655228	Procyon lotor (Linnaeus, 1758)	5218786	49.775824	5.266138	49	2025-03-25	HUMAN_OBSERVATION			1
5901036303	6-1644571	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036302	6-1644570	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2019	HUMAN_OBSERVATION			1
5901036301	6-1640180	Procyon lotor (Linnaeus, 1758)	5218786	50.274126	5.173807	49	2025-03-13	HUMAN_OBSERVATION			1
5901036300	6-1641031	Procyon lotor (Linnaeus, 1758)	5218786	49.890860000000004	5.592983	49	2025-04-10	HUMAN_OBSERVATION			2
5901036295	6-1644549	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036294	6-1644548	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036293	6-1644547	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036292	6-1643699	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036291	6-1644546	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036289	6-1643698	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036288	6-1644545	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036287	6-1643697	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036286	6-1644544	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			2
5901036285	6-1643696	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			2
5901036284	6-1644543	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036283	6-1643695	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036282	6-1644542	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036281	6-1643694	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036280	6-1644541	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036279	6-1643693	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036277	6-1644540	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036276	6-1643692	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036274	6-1653018	Procyon lotor (Linnaeus, 1758)	5218786	50.313679	5.424371	49	2025-03-10	HUMAN_OBSERVATION			1
5901036273	6-1643691	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036272	6-1643690	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036268	6-1641045	Procyon lotor (Linnaeus, 1758)	5218786	49.918771	5.65546	49	2025-03-20	HUMAN_OBSERVATION			1
5901036267	6-1644558	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036266	6-1644557	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036264	6-1644556	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036263	6-1644555	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036262	6-1644554	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			2
5901036260	6-1644553	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036259	6-1644552	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036258	6-1654355	Procyon lotor (Linnaeus, 1758)	5218786	49.985927	5.021669	49	2025-03-31	HUMAN_OBSERVATION			1
5901036257	6-1644551	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036256	6-1644550	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036248	6-1641018	Procyon lotor (Linnaeus, 1758)	5218786	49.890860000000004	5.592983	49	2025-04-03	HUMAN_OBSERVATION			1
5901036247	6-1644519	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036246	6-1644518	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036245	6-1644528	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036244	6-1644527	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036243	6-1643679	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036242	6-1644526	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036241	6-1643678	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036240	6-1644525	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036237	6-1643677	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036236	6-1644524	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036233	6-1643676	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036232	6-1644523	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036230	6-1643675	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036229	6-1644522	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036227	6-1643674	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036225	6-1644521	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036224	6-1643673	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036223	6-1644520	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036222	6-1643672	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036220	6-1643671	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036217	6-1643670	Procyon lotor (Linnaeus, 1758)	5218786	49.702433	5.616525	2828	2020	HUMAN_OBSERVATION			1
5901036216	6-1644529	Procyon lotor (Linnaeus, 1758)	5218786	49.881599	5.676853	2828	2024	HUMAN_OBSERVATION			1
5901036215	6-1645869	Procyon lotor (Linnaeus, 1758)	5218786	50.266157	5.364807	49	2025-04-03	HUMAN_OBSERVATION			2
