SITE_ID;Date;SPECIES;COUNT;Day;Month;Year;XLambert;YLambert;x;y
15704 - Oosterlo;29/8/2011 0:00:00;Landkaartje;12;29;8;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2011 0:00:00;Bont zandoogje;7;12;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2011 0:00:00;Gehakkelde aurelia;1;12;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2011 0:00:00;Klein koolwitje;1;12;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2011 0:00:00;Landkaartje;2;12;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Atalanta;1;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Bont zandoogje;10;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Dagpauwoog;2;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Klein geaderd witje;3;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Klein koolwitje;1;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Kleine vuurvlinder;1;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2011 0:00:00;Landkaartje;1;19;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;26/9/2011 0:00:00;Atalanta;1;26;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;26/9/2011 0:00:00;Bont zandoogje;3;26;9;2011;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Bont zandoogje;2;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Dagpauwoog;1;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Groot koolwitje;2;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Klein koolwitje;6;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Landkaartje;4;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;2/5/2012 0:00:00;Oranjetipje;6;2;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Dagpauwoog;2;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Klein geaderd witje;6;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Klein koolwitje;10;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Kleine vuurvlinder;1;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Landkaartje;11;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;9/5/2012 0:00:00;Oranjetipje;12;9;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2012 0:00:00;Bont zandoogje;3;30;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2012 0:00:00;Landkaartje;1;30;5;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2012 0:00:00;Atalanta;1;6;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2012 0:00:00;Bont zandoogje;1;6;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2012 0:00:00;Bruin zandoogje;2;6;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2012 0:00:00;Gehakkelde aurelia;2;6;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2012 0:00:00;Kleine vos;1;6;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2012 0:00:00;Atalanta;1;20;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2012 0:00:00;Bont zandoogje;1;20;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2012 0:00:00;Bruin zandoogje;22;20;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2012 0:00:00;Distelvlinder;1;20;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2012 0:00:00;Gehakkelde aurelia;1;20;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Bruin zandoogje;37;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Geelsprietdikkopje;1;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Groot koolwitje;1;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Hooibeestje;4;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Klein koolwitje;3;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Koevinkje;6;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;27/6/2012 0:00:00;Zwartsprietdikkopje;1;27;6;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2012 0:00:00;Atalanta;5;4;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2012 0:00:00;Bruin zandoogje;22;4;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2012 0:00:00;Klein koolwitje;5;4;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2012 0:00:00;Koevinkje;5;4;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2012 0:00:00;Landkaartje;1;4;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Atalanta;5;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Bont zandoogje;2;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Bruin zandoogje;43;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Dagpauwoog;2;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Gehakkelde aurelia;5;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Groot dikkopje;3;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Klein koolwitje;7;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Kleine vuurvlinder;1;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Koevinkje;14;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2012 0:00:00;Landkaartje;11;11;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Atalanta;2;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Bont zandoogje;2;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Bruin zandoogje;44;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Dagpauwoog;1;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Gehakkelde aurelia;2;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Groot koolwitje;8;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Klein koolwitje;8;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Koevinkje;8;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2012 0:00:00;Landkaartje;15;18;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Atalanta;1;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Bont zandoogje;5;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Bruin zandoogje;15;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Dagpauwoog;6;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Klein geaderd witje;15;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Koevinkje;12;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Landkaartje;17;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2012 0:00:00;Oranje zandoogje;6;25;7;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2012 0:00:00;Atalanta;1;1;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2012 0:00:00;Bont zandoogje;1;1;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2012 0:00:00;Bruin zandoogje;4;1;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2012 0:00:00;Groot dikkopje;1;1;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2012 0:00:00;Kleine vos;2;1;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Bont zandoogje;18;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Bruin zandoogje;12;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Citroenvlinder;2;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Klein koolwitje;9;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Koevinkje;3;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Landkaartje;1;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;8/8/2012 0:00:00;Oranje zandoogje;2;8;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Atalanta;1;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Bont zandoogje;14;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Boomblauwtje;1;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Bruin zandoogje;6;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Gehakkelde aurelia;2;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Klein geaderd witje;2;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Klein koolwitje;1;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Landkaartje;2;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2012 0:00:00;Oranje zandoogje;2;15;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Atalanta;2;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Bont zandoogje;3;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Groot koolwitje;1;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Klein geaderd witje;1;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Klein koolwitje;4;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Kleine vuurvlinder;2;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2012 0:00:00;Landkaartje;3;22;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;29/8/2012 0:00:00;Atalanta;2;29;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;29/8/2012 0:00:00;Bont zandoogje;4;29;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;29/8/2012 0:00:00;Gehakkelde aurelia;4;29;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;29/8/2012 0:00:00;Klein koolwitje;6;29;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;29/8/2012 0:00:00;Landkaartje;4;29;8;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Atalanta;2;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Bont zandoogje;4;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Gehakkelde aurelia;2;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Klein geaderd witje;4;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Klein koolwitje;7;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Kleine vuurvlinder;10;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;5/9/2012 0:00:00;Landkaartje;12;5;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Atalanta;2;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Bont zandoogje;5;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Dagpauwoog;5;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Gehakkelde aurelia;3;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Klein geaderd witje;2;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Klein koolwitje;21;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Kleine vuurvlinder;13;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;12/9/2012 0:00:00;Landkaartje;2;12;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Atalanta;5;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Bont zandoogje;5;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Dagpauwoog;1;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Klein koolwitje;12;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Kleine vos;1;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Kleine vuurvlinder;6;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Koninginnenpage;1;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;19/9/2012 0:00:00;Landkaartje;3;19;9;2012;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/4/2013 0:00:00;Citroenvlinder;2;25;4;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/4/2013 0:00:00;Dagpauwoog;4;25;4;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/4/2013 0:00:00;Klein geaderd witje;1;25;4;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/4/2013 0:00:00;Klein koolwitje;1;25;4;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Bont zandoogje;1;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Citroenvlinder;1;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Dagpauwoog;5;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Groot koolwitje;1;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Klein geaderd witje;1;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Klein koolwitje;6;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Landkaartje;2;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;16/5/2013 0:00:00;Oranjetipje;3;16;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2013 0:00:00;Bont zandoogje;1;30;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2013 0:00:00;Klein koolwitje;3;30;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2013 0:00:00;Landkaartje;7;30;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;30/5/2013 0:00:00;Oranjetipje;1;30;5;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2013 0:00:00;Dagpauwoog;3;6;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2013 0:00:00;Icarusblauwtje;8;6;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2013 0:00:00;Klein koolwitje;2;6;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2013 0:00:00;Landkaartje;2;6;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;6/6/2013 0:00:00;Oranjetipje;1;6;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;13/6/2013 0:00:00;Icarusblauwtje;1;13;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;13/6/2013 0:00:00;Kleine vuurvlinder;2;13;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2013 0:00:00;Atalanta;1;20;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2013 0:00:00;Bont zandoogje;2;20;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2013 0:00:00;Icarusblauwtje;6;20;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2013 0:00:00;Klein koolwitje;1;20;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;20/6/2013 0:00:00;Kleine vos;1;20;6;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Atalanta;3;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Boomblauwtje;1;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Bruin zandoogje;61;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Groot koolwitje;1;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Klein koolwitje;7;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Kleine vuurvlinder;1;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Koevinkje;23;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Landkaartje;3;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;4/7/2013 0:00:00;Oranje zandoogje;1;4;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Atalanta;4;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Bont zandoogje;1;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Boomblauwtje;1;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Bruin zandoogje;57;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Citroenvlinder;1;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Gehakkelde aurelia;4;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Groot dikkopje;12;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Klein koolwitje;8;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;11/7/2013 0:00:00;Koevinkje;17;11;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Bont zandoogje;23;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Boomblauwtje;2;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Bruin zandoogje;99;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Citroenvlinder;2;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Dagpauwoog;3;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Gehakkelde aurelia;10;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Groot dikkopje;2;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Groot koolwitje;8;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Klein koolwitje;8;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Kleine vuurvlinder;1;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Koevinkje;24;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Landkaartje;41;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;18/7/2013 0:00:00;Oranje zandoogje;6;18;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Atalanta;3;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Bont zandoogje;8;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Boomblauwtje;1;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Bruin zandoogje;83;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Citroenvlinder;6;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Dagpauwoog;5;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Geelsprietdikkopje;1;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Gehakkelde aurelia;1;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Groot dikkopje;1;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Groot koolwitje;8;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Klein koolwitje;15;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Koevinkje;44;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Landkaartje;64;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;25/7/2013 0:00:00;Oranje zandoogje;11;25;7;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Atalanta;1;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Bont zandoogje;3;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Boomblauwtje;2;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Bruin zandoogje;17;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Citroenvlinder;8;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Dagpauwoog;1;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Gehakkelde aurelia;2;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Icarusblauwtje;1;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Klein geaderd witje;7;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Klein koolwitje;5;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Koevinkje;2;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Landkaartje;17;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;1/8/2013 0:00:00;Oranje zandoogje;9;1;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Boomblauwtje;1;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Bruin zandoogje;3;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Citroenvlinder;5;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Distelvlinder;1;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Groot koolwitje;4;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Icarusblauwtje;1;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Klein koolwitje;8;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Oranje luzernevlinder;5;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;15/8/2013 0:00:00;Oranje zandoogje;2;15;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2013 0:00:00;Bont zandoogje;5;22;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2013 0:00:00;Bruin zandoogje;3;22;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2013 0:00:00;Citroenvlinder;4;22;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2013 0:00:00;Groot koolwitje;3;22;8;2013;192123.49;197936.37;4.97;51.09
15704 - Oosterlo;22/8/2013 0:00:00;Klein koolwitje;4;22;8;2013;192123.49;197936.37;4.97;51.09
