gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1426007321,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00783049,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.04837,4.06934,250,NA,NA,NA,NA,NA,2015-07-29T00:00:00Z,29,7,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426007008,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00782830,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.0505,4.19334,250,NA,NA,NA,NA,NA,2015-07-30T00:00:00Z,30,7,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006926,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00782705,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.0505,4.19334,250,NA,NA,NA,NA,NA,2015-07-29T00:00:00Z,29,7,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006734,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00774421,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08566,4.17177,250,NA,NA,NA,NA,NA,2015-06-02T00:00:00Z,2,6,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006723,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00774395,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08566,4.17177,250,NA,NA,NA,NA,NA,2015-06-02T00:00:00Z,2,6,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006712,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00774396,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08566,4.17177,250,NA,NA,NA,NA,NA,2015-06-02T00:00:00Z,2,6,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006502,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00774199,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08566,4.17177,250,NA,NA,NA,NA,NA,2015-06-02T00:00:00Z,2,6,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006102,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00772845,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.14922,4.32628,250,NA,NA,NA,NA,NA,2015-03-03T00:00:00Z,3,3,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006070,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00771882,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.08566,4.17177,250,NA,NA,NA,NA,NA,2015-03-03T00:00:00Z,3,3,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426006048,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00771910,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.15277,4.32561,250,NA,NA,NA,NA,NA,2015-03-03T00:00:00Z,3,3,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426005830,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00771948,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.11896,4.26525,250,NA,NA,NA,NA,NA,2015-04-17T00:00:00Z,17,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:37Z,NA,NA
1426005192,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765284,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.00327,3.86759,250,NA,NA,NA,NA,NA,2015-04-02T00:00:00Z,2,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
1426005170,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765255,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.00327,3.86759,250,NA,NA,NA,NA,NA,2015-04-01T00:00:00Z,1,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
1426005163,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765237,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.04837,4.06934,250,NA,NA,NA,NA,NA,2015-04-02T00:00:00Z,2,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
1426005144,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765203,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.0505,4.19334,250,NA,NA,NA,NA,NA,2015-04-01T00:00:00Z,1,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
1426005142,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765236,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.04837,4.06934,250,NA,NA,NA,NA,NA,2015-04-01T00:00:00Z,1,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
1426005103,702973cf-6935-45bf-ba31-cecee3571cf9,INBO:VIS:Occ:00765214,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,NA,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,NA,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.0505,4.19334,250,NA,NA,NA,NA,NA,2015-04-02T00:00:00Z,2,4,2015,2225776,2225776,HUMAN_OBSERVATION,INBO,NA,NA,NA,Jan Breine,NA,CC0_1_0,INBO,Jan Breine,NA,NA,2018-12-09T23:15:36Z,NA,NA
