gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1570649026,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:121319711,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.97453,4.03266,3769,,,,,,2016-07-13T00:00:00Z,13,7,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649025,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123898090,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06614,3.82062,3769,,,,,,2016-09-21T00:00:00Z,21,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649023,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124174316,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.88722,3.6753,3769,,,,,,2016-09-29T00:00:00Z,29,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649007,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:118295893,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.15868,2.74975,3769,,,,,,2016-05-10T00:00:00Z,10,5,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649005,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:125851481,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.15868,3.25025,3769,,,,,,2016-10-25T00:00:00Z,25,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649001,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119899029,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-12T00:00:00Z,12,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570649000,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124025511,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.19077,4.75303,3769,,,,,,2016-09-25T00:00:00Z,25,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648998,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124072910,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.20364,3.25049,3769,,,,,,2016-09-26T00:00:00Z,26,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648997,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123566253,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.19641,4.32386,3769,,,,,,2016-09-13T00:00:00Z,13,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648995,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124241159,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.234610000000004,4.82632,3769,,,,,,2016-10-03T00:00:00Z,3,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648992,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123000736,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.14884,4.53696,3769,,,,,,2016-08-29T00:00:00Z,29,8,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648991,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:125722109,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.97714,3.6766,3769,,,,,,2016-10-16T00:00:00Z,16,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648987,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123312944,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.19379,4.53846,3769,,,,,,2016-09-05T00:00:00Z,5,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648979,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:121955564,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.11371,3.25001,3769,,,,,,2016-07-30T00:00:00Z,30,7,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648973,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124525679,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.1073,4.24988,3769,,,,,,2016-10-14T00:00:00Z,14,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648968,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:120117039,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-18T00:00:00Z,18,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648967,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119899030,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-12T00:00:00Z,12,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648960,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123964988,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.23571,4.75473,3769,,,,,,2016-09-24T00:00:00Z,24,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648958,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124337262,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.88722,3.6753,3769,,,,,,2016-10-06T00:00:00Z,6,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648956,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124013127,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.15147,4.32257,3769,,,,,,2016-09-23T00:00:00Z,23,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648955,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123763599,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.234610000000004,4.82632,3769,,,,,,2016-09-16T00:00:00Z,16,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648954,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119899034,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-12T00:00:00Z,12,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648950,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123994030,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.13862,5.17992,3769,,,,,,2016-09-24T00:00:00Z,24,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648946,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:120561112,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06157,4.32001,3769,,,,,,2016-07-01T00:00:00Z,1,7,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648941,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119899016,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-12T00:00:00Z,12,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648940,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119887436,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.88397,4.10174,3769,,,,,,2016-06-11T00:00:00Z,11,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648936,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:121313619,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.09627,5.0351,3769,,,,,,2016-07-13T00:00:00Z,13,7,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648933,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119869171,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.87722,4.67016,3769,,,,,,2016-06-11T00:00:00Z,11,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648927,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:119015599,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.29369,3.17927,3769,,,,,,2016-05-21T00:00:00Z,21,5,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648926,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124467751,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.1073,4.24988,3769,,,,,,2016-10-10T00:00:00Z,10,10,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648925,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123470843,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.87722,4.67016,3769,,,,,,2016-09-10T00:00:00Z,10,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648924,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:132993785,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.06662,3.74927,3769,,,,,,2016-09-30T00:00:00Z,30,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648923,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:124032133,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.05987,4.46266,3769,,,,,,2016-09-26T00:00:00Z,26,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648921,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:123777921,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.22848,5.18416,3769,,,,,,2016-09-13T00:00:00Z,13,9,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648920,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:122347467,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.87722,4.67016,3769,,,,,,2016-08-10T00:00:00Z,10,8,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648918,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:118684948,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.33205,4.25599,3769,,,,,,2016-05-14T00:00:00Z,14,5,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
1570648915,9a0b66df-7535-4f28-9f4e-5bc11b8b096c,Natuurpunt:Waarnemingen:120251685,Animalia,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Eriocheir,Eriocheir sinensis,,SPECIES,"Eriocheir sinensis H.Milne Edwards, 1853",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.00992,4.81748,3769,,,,,,2016-06-20T00:00:00Z,20,6,2016,2225776,2225776,HUMAN_OBSERVATION,Natuurpunt,,,,,,CC0_1_0,Natuurpunt Studie,,,,2018-12-08T17:15:29Z,,
