gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3993500172	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825008	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Jormvattnet, Jmt	Jämtland	PRESENT	5	b8323864-602a-4a7d-9127-bb903054e97d	64.72102	14.04095	10.0						2022-06-30T00:00:00	30	6	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825008				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:10:59.614Z		
3993467886	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825004	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Norråker 170, Ång	Ångermanland	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	64.42375	15.60316	10.0						2022-07-01T00:00:00	1	7	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825004				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:01.258Z		
3993415193	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825005	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Tjärnmyrberget, Jmt	Jämtland	PRESENT	2	b8323864-602a-4a7d-9127-bb903054e97d	64.46292	15.52746	10.0						2022-06-30T00:00:00	30	6	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825005				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:06.354Z		
3993354389	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825002	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Kyrktåsjö, Ång	Ångermanland	PRESENT	768	b8323864-602a-4a7d-9127-bb903054e97d	64.20969	15.92974	10.0						2022-07-03T00:00:00	3	7	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825002				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:06.063Z		
3993333174	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104888353	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Ostnäs, Vb	Västerbotten	PRESENT	3	b8323864-602a-4a7d-9127-bb903054e97d	63.81523	20.67205	5.0						2022-12-01T00:00:00	1	12	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104888353				CC0_1_0	Hannah Adolfsson	Hannah Adolfsson, Anna Tollefsen			2023-01-14T18:10:54.592Z	StillImage	
3993283625	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825003	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Kyrktåsjö, Ång	Ångermanland	PRESENT	15	b8323864-602a-4a7d-9127-bb903054e97d	64.2235	15.9051	10.0						2022-07-01T00:00:00	1	7	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825003				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:03.986Z		
3993231221	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104824995	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Laxsjö, Jmt	Jämtland	PRESENT	477	b8323864-602a-4a7d-9127-bb903054e97d	63.81205	14.80047	10.0						2022-09-06T00:00:00	6	9	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104824995				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:12:42.832Z		
3993167195	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825001	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Lit Korsta, Jmt	Jämtland	PRESENT	5	b8323864-602a-4a7d-9127-bb903054e97d	63.32594	14.82266	10.0						2022-08-17T00:00:00	17	8	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825001				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:08.274Z		
3993152833	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104657085	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Kitajaur-Kåbdalis, Lu lm	Lule lappmark	PRESENT	1	b8323864-602a-4a7d-9127-bb903054e97d	66.14439	19.9949	10.0						2022-06-25T00:00:00	25	6	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104657085				CC0_1_0	Väg och Miljö AB	Väg och Miljö AB, Björn Almkvist, Engla Grönvall			2023-01-14T18:11:09.167Z	StillImage	
3993121157	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104440651	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Raukasjö, Jmt	Jämtland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	64.91752	14.5564	75.0						2022-11-02T12:55:00	2	11	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104440651				CC0_1_0	Länsstyrelsens Uppdragsportal	Via Länsstyrelsens Uppdragsportal			2023-01-14T18:11:02.130Z		
3993060003	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104825000	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Lit Korsta, Jmt	Jämtland	PRESENT	13	b8323864-602a-4a7d-9127-bb903054e97d	63.32581	14.82269	10.0						2022-08-17T00:00:00	17	8	2022	8000520	3628745	HUMAN_OBSERVATION	Länsstyrelsen Jämtland	Artportalen	104825000				CC0_1_0	Länsstyrelsen Jämtland	Sarah J Leander			2023-01-14T18:11:01.021Z		
3987921483	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:ff2dbd52-e8d4-458d-86cf-8c2c6c00c0eb	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Kroppan, Trondheim, Tø	Trøndelag	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	63.387171	10.3775	5.0						2022-09-13T00:00:00	13	9	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30919560				CC_BY_4_0		Eline Risberget			2023-01-13T13:38:22.342Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3970254421	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:601f22df-e7a1-4920-a017-32e5fbfac49d	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Tjeldveien, Harstad, Tf	Troms og Finnmark	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	68.820432	16.535191	10.0						2022-07-15T00:00:00	15	7	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30873311				CC_BY_4_0		Elin Plathe			2023-01-13T13:34:36.024Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3970244431	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:61611df3-cf2e-4e44-95ed-64200209dd09	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	UNN Åsgård, Tromsø, Tf	Troms og Finnmark	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	69.660392	18.91596	10.0						2022-08-17T00:00:00	17	8	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30820152				CC_BY_4_0		Marina Eraker Hjønnevåg			2023-01-13T13:40:30.418Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3970181426	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:619e48a8-2ce8-45e7-91d0-b00f862f31b4	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	UNN Åsgård, Tromsø, Tf	Troms og Finnmark	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	69.662443	18.911163	10.0						2022-09-12T00:00:00	12	9	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30820160				CC_BY_4_0		Marina Eraker Hjønnevåg			2023-01-13T13:34:57.565Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3970171583	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:c08a031e-7a7b-4c0d-8a67-23f4d58217de	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Heggesletta nord, Harstad, Tf	Troms og Finnmark	PRESENT	8	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	68.79648	16.444353	5.0						2022-06-20T00:00:00	20	6	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30822775				CC_BY_4_0		Hildur Søndergaard Holm			2023-01-13T13:37:23.617Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3966237547	f2e389da-39c3-4f21-8d72-b7d574d924a9	http://tun.fi/MKC.36764006	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf.	Heracleum persicum -ryhmäNA		FI	6916:503 Pieksämäki, Mataramäentie (road 15283)	Etelä-Savo	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	62.353843	27.064288	1000.0						2022-07-09T00:00:00	9	7	2022	3628745	3628745	HUMAN_OBSERVATION			http://tun.fi/MKA.1081852				CC_BY_4_0		Lampinen, Raino			2023-01-16T03:41:38.584Z		CONTINENT_DERIVED_FROM_COORDINATES
3966215528	f2e389da-39c3-4f21-8d72-b7d574d924a9	http://tun.fi/MKC.36631219	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf.	Heracleum persicum -ryhmäNA		FI	6977:357 Soini, church village, Alajärventie (road 714)	Etelä-Pohjanmaa	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	62.873271	24.195966	1000.0						2022-06-26T00:00:00	26	6	2022	3628745	3628745	HUMAN_OBSERVATION			http://tun.fi/MKA.1075068				CC_BY_4_0		Lampinen, Raino			2023-01-16T03:41:30.184Z		CONTINENT_DERIVED_FROM_COORDINATES
3966094401	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:5fa5180e-43f9-4d6a-b5ba-288cde40e0d1	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Kistrand, Fauske, No	Nordland	PRESENT	1	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	67.322416	15.092397	5.0						2022-06-27T00:00:00	27	6	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30771911				CC_BY_4_0		Anne Marit Isachsen			2023-01-13T13:34:47.741Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3964598353	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104029771	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Bastutjärn, Norsjö, Vb	Västerbotten	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	64.94532	19.6035	29.0						2022-10-05T00:00:00	5	10	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104029771				CC0_1_0	Anna Tollefsen	Anna Tollefsen			2023-01-14T18:10:56.411Z		
3964243259	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:104029545	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Basutjärn, Norsjö, Vb	Västerbotten	PRESENT	1	b8323864-602a-4a7d-9127-bb903054e97d	64.94756	19.6026	5.0						2022-10-05T00:00:00	5	10	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	104029545				CC0_1_0	Anna Tollefsen	Anna Tollefsen			2023-01-14T18:10:55.943Z		
3964211034	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:103928308	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch.	SE	Boströmsbäcken, Nygatan, Vb	Västerbotten	PRESENT	20	b8323864-602a-4a7d-9127-bb903054e97d	64.75035	20.95935	10.0						2022-10-03T00:00:00	3	10	2022	8000520	3628745	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	103928308				CC0_1_0	Johanna Engström	Johanna Engström			2023-01-14T18:12:42.283Z		
3962664361	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:32a12df2-723c-41b6-8f56-0bf95cf37fcd	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Svensvika vest for, Kristiansand, Ag	Agder	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	58.082091	7.914212	5.0						2022-06-09T00:00:00	9	6	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30733709				CC_BY_4_0		Ulrike Hanssen			2023-01-13T13:39:14.942Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3962279331	baeca59f-e986-49fb-b322-1f940c446bc1	http://tun.fi/KE.176/6350f6c4d5de399eb9ca552e#Unit1	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf.	Heracleum persicum -ryhmäNA		FI	Hallin ja autokatoksen takana	Pohjois-Savo	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	63.211937	28.233067	1.0						2022-10-19T00:00:00	19	10	2022	3628745	3628745	HUMAN_OBSERVATION			http://tun.fi/KE.176/6350f6c4d5de399eb9ca552e				CC_BY_4_0					2023-01-17T20:04:47.017Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3962279304	baeca59f-e986-49fb-b322-1f940c446bc1	http://tun.fi/KE.176/634503c6d5de399eb9ca5438#Unit1	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf.	Heracleum persicum -ryhmäNA		FI		Keski-Suomi	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	62.133786	25.673354	1.0						2022-10-11T00:00:00	11	10	2022	3628745	3628745	HUMAN_OBSERVATION			http://tun.fi/KE.176/634503c6d5de399eb9ca5438				CC_BY_4_0					2023-01-17T20:04:46.242Z		CONTINENT_DERIVED_FROM_COORDINATES
3927153448	b124e1e0-4755-430f-9eab-894f25a9b59c	urn:uuid:7a7137f6-82ad-424c-ba76-7b86cdb1ff76	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Heracleum	Heracleum persicum		SPECIES	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	Heracleum persicum	Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	Jansneset, Alta, Tf	Troms og Finnmark	PRESENT		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	70.046662	22.972392	10.0						2022-08-02T00:00:00	2	8	2022	8000520	3628745	HUMAN_OBSERVATION	nbf	so2-vascular	30506182				CC_BY_4_0		Perry Gunnar Larsen			2023-01-13T13:35:36.425Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
