gbifID	occurrenceID	species	scientificName	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	speciesKey
3924289323	urn:uuid:15282e7a-5f40-4b5c-a6d2-49022cb66566	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.409741	10.383312	5	15	6	2022	3628745
3924277485	urn:uuid:933fbb0b-ad15-43e6-8114-5a637893897c	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.408752	10.386079	5	15	6	2022	3628745
3924275496	urn:uuid:a4eddcf2-ee21-4a68-b929-8123fc9cd57d	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.41059	10.38536	5	15	6	2022	3628745
3924267350	urn:uuid:282c507c-5cea-419d-b044-6c09daa109ea	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.41059	10.385154	5	15	6	2022	3628745
3924262604	urn:uuid:e22b4bd9-6d41-48c6-8b4e-50f845f02f9e	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.408808	10.385648	5	15	6	2022	3628745
3924261500	urn:uuid:a2f663dd-89c9-4b11-a623-ea749efe3981	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.405057	10.387795	5	15	6	2022	3628745
3924260379	urn:uuid:450a01cd-bd9d-4dbb-975d-baacd5ae88f0	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.409078	10.384498	5	15	6	2022	3628745
3924255366	urn:uuid:3fd25a55-401c-4b18-be14-48277f99c776	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.407417	10.385692	5	15	6	2022	3628745
3924244510	urn:uuid:a9af62b4-97d4-43f7-841e-a1ce2a429834	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.410907	10.385531	5	15	6	2022	3628745
3924243403	urn:uuid:52bfc033-29d0-4c61-9d2f-6650bd583268	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.407244	10.385621	5	15	6	2022	3628745
3924236443	urn:uuid:7822ac05-91fb-41e2-b66b-5ede92c5ae6f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.410747	10.385773	5	15	6	2022	3628745
3924233508	urn:uuid:b645957e-1cd9-4cb4-9dea-054a8487f5c9	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.410558	10.385162	5	15	6	2022	3628745
3924233311	urn:uuid:0722f63a-4341-4f54-806a-df49fea16063	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.40876	10.384453	5	15	6	2022	3628745
3924223457	urn:uuid:91be0310-7ab8-4368-b250-dfd4f04b51d1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.406167	10.385692	5	15	6	2022	3628745
3924211309	urn:uuid:057d4bbe-357a-4c75-ab83-6cf9680d6db4	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.408455	10.385297	5	15	6	2022	3628745
3924198450	urn:uuid:75912a6c-c3c2-41f5-bbdf-cd052c84bec6	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.410196	10.382953	5	15	6	2022	3628745
3924197531	urn:uuid:c7c8f614-b68e-44cb-865f-02a872e0258d	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.410521	10.38527	5	15	6	2022	3628745
3924193322	urn:uuid:1b032029-589a-4d5a-b157-4e58e75e8c08	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.409263	10.383887	5	15	6	2022	3628745
3921299355	urn:uuid:2fcedba8-bd98-4750-b584-6bc147143c91	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.776495	19.339506	200	29	9	2022	3628745
3921284468	urn:uuid:81c44cfd-c96b-4830-8916-ec9d2981fb7b	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.718392	19.090359	300	5	10	2022	3628745
3920447474	urn:lsid:artportalen.se:sighting:103532582	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.08037	14.1382	200	13	8	2022	3628745
3920311323	urn:lsid:artportalen.se:sighting:103680115	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.28364	18.78176	10	2	9	2022	3628745
3919399253	urn:lsid:artportalen.se:sighting:103471391	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.46649	21.39161	25	10	9	2022	3628745
3916033671	http://tun.fi/JX.1443935#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.101631	24.358274	100	21	9	2022	3628745
3916032724	http://tun.fi/JX.1445089#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.552038	22.224146	1	9	8	2022	3628745
3916030499	http://tun.fi/JX.1441201#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.62565	25.212674	100	10	9	2022	3628745
3914243351	http://tun.fi/KE.176/63319ef0d5de8bf0374dfa6f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.576433	29.827521	1	25	9	2022	3628745
3912814482	urn:uuid:b1591879-6ff9-406a-9a87-016bb548c852	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.745631	11.366006	5	3	8	2022	3628745
3909336304	urn:catalog:TROM:V:971939	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.2324	17.9976	1	25	7	2022	3628745
3909327309	urn:catalog:TROM:V:971995	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.2348	18.0355	1	26	7	2022	3628745
3909305310	http://tun.fi/MKC.36542561	Heracleum persicum	Heracleum persicum Desf.	FI	61.041257	27.820374	1000	4	6	2022	3628745
3909286562	http://tun.fi/MKC.36462393	Heracleum persicum	Heracleum persicum Desf.	FI	60.27125	24.527133	1	27	8	2022	3628745
3909275784	http://tun.fi/MKC.36326464	Heracleum persicum	Heracleum persicum Desf.	FI	60.29925	24.55487	1	6	6	2022	3628745
3909275783	http://tun.fi/MKC.36326310	Heracleum persicum	Heracleum persicum Desf.	FI	60.29881	24.556332	1	6	6	2022	3628745
3909254443	http://tun.fi/MKC.36326282	Heracleum persicum	Heracleum persicum Desf.	FI	60.298516	24.556481	1	6	6	2022	3628745
3907680486	urn:uuid:8f97212d-17bc-4e50-b78e-78a89bb2a6bc	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	65.469285	12.133158	5	14	9	2022	3628745
3901407435	http://tun.fi/KE.176/631e25add5debf694eaa57fa#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.174	27.661	1	11	9	2022	3628745
3899684308	http://tun.fi/KE.176/631b5cfdd5debf694eaa576d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.274912	24.958458	100	9	9	2022	3628745
3899540779	urn:lsid:artportalen.se:sighting:103436522	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.94762	19.60125	10	6	9	2022	3628745
3899459427	urn:lsid:artportalen.se:sighting:103362485	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.67566	17.83009	25	4	9	2022	3628745
3899358916	urn:lsid:artportalen.se:sighting:103276601	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.79979	20.28143	100	30	8	2022	3628745
3899165325	urn:lsid:artportalen.se:sighting:103113187	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.46649	21.39161	25	24	8	2022	3628745
3898995643	urn:uuid:e932d0a8-b95d-461b-a177-19d59d75b234	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.681127	18.908252	10	1	9	2022	3628745
3898993450	urn:uuid:576513f0-be93-43b1-a9b8-ccdf129069a3	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.254695	19.419654	10	1	9	2022	3628745
3898991613	urn:uuid:e26bdda4-2915-423f-8acc-2c5bf01aea8f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.681127	18.908252	10	4	9	2022	3628745
3898528304	http://tun.fi/JX.1439737#3	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	62.173723	30.246074	100	6	9	2022	3628745
3898524352	http://tun.fi/KE.176/631890e8d5debf694eaa570a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.891867	25.826017	1	14	7	2022	3628745
3898233551	http://tun.fi/KE.176/6311ed5ad5debf694eaa55e0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	59.986815	23.413948	1	27	6	2022	3628745
3898065353	http://tun.fi/KE.176/630c6222d5dedc2cc40da977#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.770135	25.231332	1	20	8	2022	3628745
3898065347	http://tun.fi/KE.176/631117b8d5debf694eaa55b3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.519824	24.497767	1	1	9	2022	3628745
3898065322	http://tun.fi/KE.176/630f5e08d5dedc2cc40daa48#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.771437	25.229444	1	31	8	2022	3628745
3897525473	urn:uuid:793d35da-f842-4ab0-a86c-2ebccb27d45b	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.821653	16.559715	25	21	6	2022	3628745
3897489401	urn:uuid:48afccfa-36fd-41ce-bd94-21f03aae8a84	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.822821	16.558735	10	16	6	2022	3628745
3897470362	urn:uuid:2c822435-0f0a-427e-aebc-dabb575af173	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.822367	16.555322	25	26	8	2022	3628745
3897164306	http://tun.fi/JX.1436649#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.287549	25.500264	100	26	8	2022	3628745
3894151406	http://tun.fi/KE.176/630b0e54d5dedc2cc40da8dd#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.593926	29.740416	1	24	8	2022	3628745
3894151392	http://tun.fi/KE.176/6309f200d5dedc2cc40da87e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.584009	22.887707	1	27	8	2022	3628745
3894151381	http://tun.fi/KE.176/63089f18d5dedc2cc40da807#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.954448	23.121592	1000	26	8	2022	3628745
3894151370	http://tun.fi/KE.176/6305c6a9d5dedc2cc40da75b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.789373	23.516914	1	23	8	2022	3628745
3894151309	http://tun.fi/KE.176/6300f8acd5dedc2cc40da616#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.48616	22.669913	1	20	8	2022	3628745
3893762325	urn:lsid:artportalen.se:sighting:103011608	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.82667	15.94916	25	21	8	2022	3628745
3893706377	urn:lsid:artportalen.se:sighting:102983875	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.78907	15.97697	25	19	8	2022	3628745
3893251437	urn:uuid:4f1f8064-f88f-4051-a4f8-dc0af58d66b3	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.439999	10.476997	5	18	8	2022	3628745
3893154458	urn:uuid:73632708-7bad-41b6-9518-ec43d2c66d47	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.777501	19.27401	500	19	8	2022	3628745
3893141423	urn:uuid:579bef86-8ffc-4256-90ae-03ca44aab0a2	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.667628	18.969778	10	19	8	2022	3628745
3892777575	http://tun.fi/KE.176/62fc91f7d5de0b49ae925c2e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.734523	28.884122	1	14	8	2022	3628745
3890977301	urn:lsid:artportalen.se:sighting:101825873	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.34792	13.4539	25	22	6	2022	3628745
3890716301	urn:lsid:artportalen.se:sighting:101825798	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.34871	13.45115	25	22	6	2022	3628745
3890613562	http://tun.fi/KE.176/62eba71ed5deb24e3def42f8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.388229	23.792261	1	4	8	2022	3628745
3890613516	http://tun.fi/KE.176/62eb399bd5de816d9a95120f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.136855	25.658275	1	4	8	2022	3628745
3890613509	http://tun.fi/KE.176/62fb527dd5de0b49ae925bcf#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.017169	24.50043	1	16	8	2022	3628745
3890613489	http://tun.fi/KE.176/62eca452d5deb24e3def4334#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.075808	27.68133	1	4	8	2022	3628745
3890613473	http://tun.fi/KE.176/62ea44ead5de816d9a9511c4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.505986	21.815203	1	3	8	2022	3628745
3890613471	http://tun.fi/KE.176/62fb7622d5de0b49ae925be1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.574021	25.877576	10	20	7	2022	3628745
3890613470	http://tun.fi/KE.176/62f2997ed5de0b49ae9259a6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.468379	24.012314	1	7	8	2022	3628745
3890613457	http://tun.fi/KE.176/62f12da5d5deb24e3def4427#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.22557	25.704825	100	8	8	2022	3628745
3890613444	http://tun.fi/KE.176/62effa78d5deb24e3def43e1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.573099	29.798959	1	6	8	2022	3628745
3890613440	http://tun.fi/KE.176/62fb34b0d5de0b49ae925bc4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.371943	27.89072	1	16	8	2022	3628745
3890613418	http://tun.fi/KE.176/62eea1c5d5deb24e3def43a9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.016653	25.713905	1	6	8	2022	3628745
3890613410	http://tun.fi/KE.176/62f68d8ad5de0b49ae925a86#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.737328	24.706712	1000	12	8	2022	3628745
3890613401	http://tun.fi/KE.176/62efa1ead5deb24e3def43c3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.617948	29.824332	1	7	8	2022	3628745
3890613397	http://tun.fi/KE.176/62ea864bd5de816d9a9511ea#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.692	24.661	1	3	8	2022	3628745
3890613392	http://tun.fi/KE.176/62f12d77d5deb24e3def4426#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.22557	25.704825	100	8	8	2022	3628745
3890613389	http://tun.fi/KE.176/62fa57ccd5de0b49ae925b80#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.888364	26.273361	1	12	8	2022	3628745
3890613388	http://tun.fi/KE.176/62ee7dc3d5deb24e3def439d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	65.883203	27.972022	1	6	8	2022	3628745
3890613375	http://tun.fi/KE.176/62ea2320d5de816d9a9511af#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.396937	24.641418	1	30	7	2022	3628745
3890613372	http://tun.fi/KE.176/62ea6c58d5de816d9a9511d8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.558558	23.640694	1	30	7	2022	3628745
3890613358	http://tun.fi/KE.176/62f0a10dd5deb24e3def43f2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.571809	25.873606	1	18	7	2022	3628745
3890613353	http://tun.fi/KE.176/62fb2349d5de0b49ae925bc1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.95274	25.12617	1000	16	8	2022	3628745
3890613344	http://tun.fi/KE.176/62f9e8cfd5de0b49ae925b55#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.26481	24.742485	1	15	8	2022	3628745
3890613337	http://tun.fi/KE.176/62f09c40d5deb24e3def43f1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.425484	23.735054	1	8	8	2022	3628745
3890613327	http://tun.fi/KE.176/62ee440fd5deb24e3def438e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.499981	27.439615	1	17	7	2022	3628745
3890613313	http://tun.fi/KE.176/62fc8b8dd5de0b49ae925c26#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.392667	24.5245	1	17	8	2022	3628745
3889996377	urn:uuid:48c1aa84-0ee1-410b-b4dd-22f8506b23cb	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.222399	17.97325	200	15	8	2022	3628745
3887720303	urn:lsid:artportalen.se:sighting:102316135	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	67.8556	20.25199	25	15	7	2022	3628745
3887709303	urn:lsid:artportalen.se:sighting:102361289	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.63152	22.02141	2	20	7	2022	3628745
3887437310	urn:lsid:artportalen.se:sighting:102662407	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.33798	19.18098	25	2	8	2022	3628745
3887318302	urn:lsid:artportalen.se:sighting:102346759	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.21834	21.42529	25	17	7	2022	3628745
3887305302	urn:lsid:artportalen.se:sighting:102438295	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.33802	19.18074	25	18	7	2022	3628745
