gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	countryCode	locality	stateProvince	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	identifiedBy	dateIdentified	license	typeStatus
2574722998	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05475639	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.00677	4.96028	700		2016-10-03T00:00:00Z	3	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722987	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05441201	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13867	5.39065	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722979	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05608722	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13829	5.43351	700		2016-09-15T00:00:00Z	15	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722977	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05512811	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14013	5.20491	700		2016-06-07T00:00:00Z	7	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722976	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05693576	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.32946	5.12227	700		2016-10-06T00:00:00Z	6	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722970	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05710401	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.34833	4.96468	700		2016-07-26T00:00:00Z	26	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722964	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05574887	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14207	3.87601	700		2016-04-26T00:00:00Z	26	4	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722963	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05506603	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.40273	4.86479	700		2016-08-04T00:00:00Z	4	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722957	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05669610	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.21482	4.16147	700		2016-08-18T00:00:00Z	18	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722955	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05597169	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.12968	5.39045	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722952	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05666696	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.04644	5.63106	700		2016-07-05T00:00:00Z	5	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722951	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05588471	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.07798	3.64837	700		2016-06-10T00:00:00Z	10	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722939	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05641696	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.07798	3.64837	700		2016-06-10T00:00:00Z	10	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722938	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05644717	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14753	5.40513	700		2016-09-12T00:00:00Z	12	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722935	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05632441	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.40254	4.90791	700		2016-07-22T00:00:00Z	22	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722933	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05690250	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.1474	5.41942	700		2016-09-01T00:00:00Z	1	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722930	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05706212	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.01978	5.60183	700		2016-08-24T00:00:00Z	24	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722928	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05618744	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13829	5.43351	700		2016-09-14T00:00:00Z	14	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722919	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05602964	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.06426	5.64581	700		2016-06-27T00:00:00Z	27	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722918	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05482516	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.34833	4.96468	700		2016-07-26T00:00:00Z	26	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722916	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05680531	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.00669	4.97453	700		2016-10-03T00:00:00Z	3	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722915	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05701997	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13867	5.39065	700		2016-09-01T00:00:00Z	1	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722914	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05661057	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.39355	4.9078	700		2016-09-09T00:00:00Z	9	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722913	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05667289	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.1293	5.4333	700		2016-09-13T00:00:00Z	13	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722912	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05456292	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14002	5.2192	700		2016-08-17T00:00:00Z	17	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722907	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05632334	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14941	5.1622	700		2016-10-21T00:00:00Z	21	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722904	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05572307	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.07798	3.64837	700		2016-06-02T00:00:00Z	2	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722903	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05597533	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14013	5.20491	700		2016-08-17T00:00:00Z	17	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722894	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05577114	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			50.84524	4.90144	700		2016-08-23T00:00:00Z	23	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722889	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05484790	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.07798	3.64837	700		2016-06-02T00:00:00Z	2	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722884	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05642257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.32047	5.12212	700		2016-07-05T00:00:00Z	5	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722883	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05589257	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.05543	5.63131	700		2016-07-06T00:00:00Z	6	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722881	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05606730	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.14002	5.2192	700		2016-08-17T00:00:00Z	17	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722880	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05573156	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13867	5.39065	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722871	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05658773	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.12955	5.40473	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722864	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05528486	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.4026	4.89353	700		2016-07-22T00:00:00Z	22	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722863	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05625089	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.05543	5.63131	700		2016-07-06T00:00:00Z	6	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722858	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05644799	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.32056	5.10778	700		2016-07-05T00:00:00Z	5	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722844	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05539097	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			50.89936	4.85941	700		2016-11-10T00:00:00Z	10	11	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722832	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05587106	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13867	5.39065	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722823	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05481793	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.06426	5.64581	700		2016-06-28T00:00:00Z	28	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722816	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05544850	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13854	5.40493	700		2016-09-06T00:00:00Z	6	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722815	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05565784	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.15639	5.41963	700		2016-09-16T00:00:00Z	16	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722813	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05626751	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.13867	5.39065	700		2016-09-05T00:00:00Z	5	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722810	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05564144	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.15639	5.41963	700		2016-07-27T00:00:00Z	27	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722809	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05492244	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			50.99778	4.96017	700		2016-09-26T00:00:00Z	26	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722804	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05613044	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.39361	4.89343	700		2016-09-09T00:00:00Z	9	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722802	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05514837	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.07798	3.64837	700		2016-06-10T00:00:00Z	10	6	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722797	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05542297	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			50.99613	3.50718	700		2016-08-29T00:00:00Z	29	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722792	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05711657	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.12917	5.44758	700		2016-10-05T00:00:00Z	5	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722785	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05536923	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			50.91739	4.84538	700		2016-08-08T00:00:00Z	8	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722783	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05462723	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.1474	5.41942	700		2016-09-12T00:00:00Z	12	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722782	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05545948	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.00677	4.96028	700		2016-09-26T00:00:00Z	26	9	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722781	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05671136	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.01978	5.60183	700		2016-08-25T00:00:00Z	25	8	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722776	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05655827	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.40254	4.90791	700		2016-07-22T00:00:00Z	22	7	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722773	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05689614	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.19673	4.63367	700		2016-03-29T00:00:00Z	29	3	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
2574722769	271c444f-f8d8-4986-b748-e7367755c0c1	INBO:FLORA:05497407	Plantae	Tracheophyta	Magnoliopsida	Ericales	Balsaminaceae	Impatiens	Impatiens glandulifera	SPECIES	Impatiens glandulifera Royle	BE			51.12917	5.44758	700		2016-10-05T00:00:00Z	5	10	2016	2891770	2891770	HUMAN_OBSERVATION			CC0_1_0	
