datetime,pressure,temperature,track_tag_id
27/09/2012 01:06:10,-2.2600000000000002,NA,NA
27/09/2012 01:06:20,-2.51,NA,NA
27/09/2012 01:06:30,-2.51,NA,NA
27/09/2012 01:06:40,-2.51,NA,NA
27/09/2012 01:06:50,-2.51,NA,NA
27/09/2012 01:07:00,-2.51,NA,NA
27/09/2012 01:07:10,-2.51,NA,NA
27/09/2012 01:07:20,-2.51,NA,NA
27/09/2012 01:07:30,-2.51,NA,NA
27/09/2012 01:07:40,-2.51,NA,NA
27/09/2012 01:07:50,-2.51,NA,NA
27/09/2012 01:08:00,-2.51,16.125,NA
27/09/2012 01:08:10,-2.51,NA,NA
27/09/2012 01:08:20,-2.51,NA,NA
27/09/2012 01:08:30,-2.2600000000000002,NA,NA
27/09/2012 01:08:40,-2.51,NA,NA
27/09/2012 01:08:50,-2.51,NA,NA
27/09/2012 01:09:00,-2.51,NA,NA
27/09/2012 01:09:10,-2.51,NA,NA
27/09/2012 01:09:20,-2.51,NA,NA
27/09/2012 01:09:30,-2.2600000000000002,NA,NA
27/09/2012 01:09:40,-2.51,NA,NA
27/09/2012 01:09:50,-2.51,NA,NA
27/09/2012 01:10:00,-2.51,16.109,NA
27/09/2012 01:10:10,-2.51,NA,NA
27/09/2012 01:10:20,-2.51,NA,NA
27/09/2012 01:10:30,-2.51,NA,NA
27/09/2012 01:10:40,-2.51,NA,NA
27/09/2012 01:10:50,-2.51,NA,NA
27/09/2012 01:11:00,-2.51,NA,NA
27/09/2012 01:11:10,-2.51,NA,NA
27/09/2012 01:11:20,-2.2600000000000002,NA,NA
27/09/2012 01:11:30,-2.51,NA,NA
27/09/2012 01:11:40,-2.51,NA,NA
27/09/2012 01:11:50,-2.51,NA,NA
27/09/2012 01:12:00,-2.51,16.125,NA
27/09/2012 01:12:10,-2.51,NA,NA
27/09/2012 01:12:20,-2.51,NA,NA
27/09/2012 01:12:30,-2.51,NA,NA
27/09/2012 01:12:40,-2.51,NA,NA
27/09/2012 01:12:50,-2.51,NA,NA
27/09/2012 01:13:00,-2.51,NA,NA
27/09/2012 01:13:10,-2.51,NA,NA
27/09/2012 01:13:20,-2.51,NA,NA
