taxonKey,vernacularName,language,country,source,sourceTaxonKey,area,preferred
8078362,Duinparelmoervlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148708239,NA,NA
8078362,Duinparelmoervlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462215,NA,TRUE
5131096,Spireazwever,nld,NA,EUNIS Biodiversity Database,101169968,NA,NA
5131142,Lathyruszwever,nld,NA,EUNIS Biodiversity Database,101169969,NA,NA
4535754,Dubbeloog,nld,NA,EUNIS Biodiversity Database,101253121,NA,NA
5134583,Asturische erebia,nld,NA,EUNIS Biodiversity Database,101076822,NA,NA
5134971,Parelsnoerbergerebia,nld,NA,EUNIS Biodiversity Database,101076712,NA,NA
5134682,Boserebia,nld,NA,Catalogue of the Lepidoptera of Belgium,148706827,NA,NA
5134682,Boserebia,nld,NA,EUNIS Biodiversity Database,101076771,NA,NA
5134682,boserebia,nld,BE,Belgian Species List,100464293,NA,NA
5134682,Boserebia,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462118,NA,TRUE
8262258,Zwarte erebia,nld,NA,EUNIS Biodiversity Database,101076789,NA,NA
7550371,Herfsterebia,nld,NA,EUNIS Biodiversity Database,101076803,NA,NA
8214814,Alpenzijde-erebia,nld,NA,EUNIS Biodiversity Database,101076794,NA,NA
5134601,Bulgaarse bergerebia,nld,NA,EUNIS Biodiversity Database,101076817,NA,NA
7791190,Bontoogerebia,nld,NA,EUNIS Biodiversity Database,101076812,NA,NA
7485657,Roeterebia,nld,NA,EUNIS Biodiversity Database,101076832,NA,NA
8167638,Bergerebia,nld,NA,EUNIS Biodiversity Database,101076730,NA,NA
5134795,Pyreneeendauwerebia,nld,NA,EUNIS Biodiversity Database,101076859,NA,NA
5135146,Poolerebia,nld,NA,EUNIS Biodiversity Database,101076834,NA,NA
5135087,Oostenrijkse erebia,nld,NA,EUNIS Biodiversity Database,101076864,NA,NA
5135314,Julische glanserebia,nld,NA,EUNIS Biodiversity Database,101076700,NA,NA
9171077,Karinthische erebia,nld,NA,EUNIS Biodiversity Database,101076862,NA,NA
5134917,Oostelijke glanserebia,nld,NA,EUNIS Biodiversity Database,101076819,NA,NA
5135191,Zomererebia,nld,NA,Catalogue of the Lepidoptera of Belgium,148706828,NA,NA
5135191,Zomererebia,nld,NA,EUNIS Biodiversity Database,101076678,NA,NA
5135191,zomererebia,nld,BE,Belgian Species List,100464287,NA,NA
5135191,Zomererebia,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600527,NA,TRUE
5134607,Pyreneeenzijde-erebia,nld,NA,EUNIS Biodiversity Database,101076754,NA,NA
7738295,Gewone dauwerebia,nld,NA,EUNIS Biodiversity Database,101076824,NA,NA
8137978,Gewone glanserebia,nld,NA,EUNIS Biodiversity Database,101076706,NA,NA
8233062,Zwitserse glanserebia,nld,NA,EUNIS Biodiversity Database,101076883,NA,NA
8298764,Blinde bergerebia,nld,NA,EUNIS Biodiversity Database,101076827,NA,NA
5134808,Karpatenbergerebia,nld,NA,EUNIS Biodiversity Database,101076867,NA,NA
5135370,Balkanzijde-erebia,nld,NA,EUNIS Biodiversity Database,101076847,NA,NA
5134820,Geelbandbergerebia,nld,NA,EUNIS Biodiversity Database,101076749,NA,NA
5134693,Noordse erebia,nld,NA,EUNIS Biodiversity Database,101076720,NA,NA
5134469,Grote erebia,nld,NA,EUNIS Biodiversity Database,101076742,NA,NA
5134686,Lente-erebia,nld,NA,EUNIS Biodiversity Database,101076735,NA,NA
8314088,Voorjaarserebia,nld,NA,Catalogue of the Lepidoptera of Belgium,148706826,NA,NA
8314088,voorjaarserebia,nld,BE,Belgian Species List,100464300,NA,NA
8314088,Voorjaarserebia,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462119,NA,TRUE
7557625,Watererebia,nld,NA,EUNIS Biodiversity Database,101076836,NA,NA
5134777,Simplonbergerebia,nld,NA,EUNIS Biodiversity Database,101076708,NA,NA
5135199,Provencaalse erebia,nld,NA,EUNIS Biodiversity Database,101076853,NA,NA
5135090,Spaanse glanserebia,nld,NA,EUNIS Biodiversity Database,101076758,NA,NA
5134621,Kastiliaanse erebia,nld,NA,EUNIS Biodiversity Database,101076890,NA,NA
5134884,Alpenglanserebia,nld,NA,EUNIS Biodiversity Database,101076808,NA,NA
8047165,Gewone zijde-erebia,nld,NA,EUNIS Biodiversity Database,101076751,NA,NA
5134667,Siberische erebia,nld,NA,EUNIS Biodiversity Database,101076728,NA,NA
7791558,Donkere erebia,nld,NA,EUNIS Biodiversity Database,101076791,NA,NA
5134837,Kleine bergerebia,nld,NA,EUNIS Biodiversity Database,101076786,NA,NA
5134543,Amandeloogerebia,nld,NA,EUNIS Biodiversity Database,101076681,NA,NA
5134569,Alpenbergerebia,nld,NA,EUNIS Biodiversity Database,101076738,NA,NA
7940299,Cantabrische erebia,nld,NA,EUNIS Biodiversity Database,101076767,NA,NA
7428726,Thor's parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956446,NA,NA
5772893,Zilvervlek,nld,NA,EUNIS Biodiversity Database,100956402,NA,NA
5772893,Zilvervlek,nld,NA,Catalogue of the Lepidoptera of Belgium,148708421,NA,NA
5772893,zilvervlek,nld,BE,Belgian Species List,100464185,NA,NA
5772893,Zilvervlek,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462152,NA,TRUE
4299597,Titania's parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956451,NA,NA
4299581,Donkere parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956415,NA,NA
1912325,Zilveren maan,nld,NA,Catalogue of the Lepidoptera of Belgium,148708422,NA,NA
1912325,Zilveren maan,nld,NA,EUNIS Biodiversity Database,100956438,NA,NA
1912325,zilveren maan,nld,BE,Belgian Species List,100464197,NA,NA
1912325,Zilveren maan,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600807,NA,TRUE
4299599,Freija's parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956406,NA,NA
1912372,Veenbesparelmoervlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148708417,NA,NA
1912372,Veenbesparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956384,NA,NA
1912372,veenbesparelmoervlinder,nld,BE,Belgian Species List,100464172,NA,NA
1912372,Veenbesparelmoervlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462151,NA,TRUE
4299535,Ringoogparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956398,NA,NA
4299535,Ringoogparelmoervlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148708414,NA,NA
4299565,Arctische parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956389,NA,NA
7799370,Herdersparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956426,NA,NA
4299576,Frigga's parelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956410,NA,NA
5772890,Akkerparelmoervlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148708423,NA,NA
5772890,Akkerparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956393,NA,NA
5772890,"paarse parelmoervlinder, akkerparelmoervlinder",nld,BE,Belgian Species List,100464177,NA,NA
5772890,Paarse parelmoervlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462149,NA,TRUE
5772890,Akkerparelmoervlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462149,NA,FALSE
1912395,Balkanparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956413,NA,NA
4299553,Poolparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956431,NA,NA
1912470,Bergparelmoervlinder,nld,NA,EUNIS Biodiversity Database,100956420,NA,NA
1911684,Ioannina heremiet,nld,NA,EUNIS Biodiversity Database,101205726,NA,NA
1911683,Grauwe heremiet,nld,NA,EUNIS Biodiversity Database,101205733,NA,NA
4535596,Witbandheremiet,nld,NA,EUNIS Biodiversity Database,101205727,NA,NA
1911656,Griekse heremiet,nld,NA,EUNIS Biodiversity Database,101205734,NA,NA
4535585,Bulgaarse heremiet,nld,NA,EUNIS Biodiversity Database,101205737,NA,NA
8396242,Bleek hooibeestje,nld,NA,EUNIS Biodiversity Database,101021556,NA,NA
7728366,Tweekleurig hooibeestje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707459,NA,NA
7728366,Tweekleurig hooibeestje,nld,NA,EUNIS Biodiversity Database,101021546,NA,NA
7728366,tweekleurig hooibeestje,nld,BE,Belgian Species List,100464237,NA,NA
7728366,Tweekleurig hooibeestje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462139,NA,TRUE
1911125,Roodstreephooibeestje,nld,NA,EUNIS Biodiversity Database,101021565,NA,NA
1911125,Roodstreephooibeestje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707461,NA,NA
1911467,Alpenhooibeestje,nld,NA,EUNIS Biodiversity Database,101021563,NA,NA
1911298,Turks hooibeestje,nld,NA,EUNIS Biodiversity Database,101021575,NA,NA
1911461,Hooibeestje,nld,NA,EUNIS Biodiversity Database,101021597,NA,NA
1911461,Hooibeestje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707458,NA,NA
1911461,hooibeestje,nld,BE,Belgian Species List,100464249,NA,NA
1911461,Hooibeestje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600419,NA,TRUE
1911093,Goudooghooibeestje,nld,NA,EUNIS Biodiversity Database,101021592,NA,NA
1911182,Corsicaans hooibeestje,nld,NA,EUNIS Biodiversity Database,101021551,NA,NA
1911107,Balkanhooibeestje,nld,NA,EUNIS Biodiversity Database,101021600,NA,NA
1911112,Veenhooibeestje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707455,NA,NA
1911112,Veenhooibeestje,nld,NA,EUNIS Biodiversity Database,101021613,NA,NA
1911112,veenhooibeestje,nld,BE,Belgian Species List,100464255,NA,NA
1911112,Veenhooibeestje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462143,NA,TRUE
1911122,Kretahooibeestje,nld,NA,EUNIS Biodiversity Database,101021609,NA,NA
1911168,Zilverstreephooibeestje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707460,NA,NA
1911168,Zilverstreephooibeestje,nld,NA,EUNIS Biodiversity Database,101021568,NA,NA
1911168,zilverstreephooibeestje,nld,BE,Belgian Species List,100464243,NA,NA
1911168,Zilverstreephooibeestje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462141,NA,TRUE
8412282,Zuidelijke heivlinder,nld,NA,EUNIS Biodiversity Database,101119575,NA,NA
1918854,Balkanboswachter,nld,NA,EUNIS Biodiversity Database,101119655,NA,NA
8176911,Heivlinder,nld,NA,EUNIS Biodiversity Database,101119647,NA,NA
8176911,Heivlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711462,NA,NA
8176911,heivlinder,nld,BE,Belgian Species List,100464336,NA,NA
8176911,Heivlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600558,NA,TRUE
1918736,Donkere heivlinder,nld,NA,EUNIS Biodiversity Database,101119607,NA,NA
1918843,Turkse heivlinder,nld,NA,EUNIS Biodiversity Database,101119641,NA,NA
1918859,Corsicaanse heivlinder,nld,NA,EUNIS Biodiversity Database,101119635,NA,NA
1918882,Egeische heivlinder,nld,NA,EUNIS Biodiversity Database,101119625,NA,NA
1918632,Gestreepte heivlinder,nld,NA,EUNIS Biodiversity Database,101119609,NA,NA
1918669,Grote boswachter,nld,NA,Catalogue of the Lepidoptera of Belgium,148711459,NA,NA
1918669,Grote boswachter,nld,NA,EUNIS Biodiversity Database,101119605,NA,NA
1918669,grote boswachter,nld,BE,Belgian Species List,100464329,NA,NA
1918669,Grote boswachter,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600563,NA,TRUE
1918706,Karpathosheivlinder,nld,NA,EUNIS Biodiversity Database,101119594,NA,NA
8035998,Kleine heivlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711465,NA,NA
8035998,Kleine heivlinder,nld,NA,EUNIS Biodiversity Database,101119653,NA,NA
8035998,kleine heivlinder,nld,BE,Belgian Species List,100464343,NA,NA
8035998,Kleine heivlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462122,NA,TRUE
1918694,Kretaheivlinder,nld,NA,EUNIS Biodiversity Database,101119596,NA,NA
1918733,Balkanheivlinder,nld,NA,EUNIS Biodiversity Database,101119664,NA,NA
5772938,Cypriotisch bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152455,NA,NA
9079889,Egeisch bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152456,NA,NA
5772937,Turks bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152458,NA,NA
5135538,Sardijns bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152459,NA,NA
5135513,Bruin zandoogje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709070,NA,NA
5135513,Bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152457,NA,NA
5135513,bruin zandoogje,nld,BE,Belgian Species List,100464448,NA,NA
5135513,Bruin zandoogje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124600516,NA,TRUE
5135546,Levant bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152460,NA,NA
5792082,Chios bruin zandoogje,nld,NA,EUNIS Biodiversity Database,101152454,NA,NA
1945877,Gierstdikkopje,nld,NA,EUNIS Biodiversity Database,101187952,NA,NA
1946844,Groot dikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710723,NA,NA
1946844,Groot dikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462036,NA,TRUE
1947306,Geelbont dikkopje,nld,NA,EUNIS Biodiversity Database,100987109,NA,NA
1947335,Bont dikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707920,NA,NA
1947335,Bont dikkopje,nld,NA,EUNIS Biodiversity Database,100987105,NA,NA
1947335,bont dikkopje,nld,BE,Belgian Species List,100457853,NA,NA
1947335,Bont dikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601089,NA,TRUE
5142352,Klein kustdikkopje,nld,NA,EUNIS Biodiversity Database,101096348,NA,NA
5142338,Groot kustdikkopje,nld,NA,EUNIS Biodiversity Database,101096346,NA,NA
1943397,Pluimdikkopje,nld,NA,EUNIS Biodiversity Database,100985496,NA,NA
8277078,Kaasjeskruiddikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707861,NA,NA
8277078,Kaasjeskruiddikkopje,nld,NA,EUNIS Biodiversity Database,100985480,NA,NA
8277078,kaasjeskruiddikkopje,nld,BE,Belgian Species List,100457838,NA,NA
8277078,Kaasjeskruiddikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462044,NA,TRUE
8178854,Andoorndikkopje,nld,NA,EUNIS Biodiversity Database,100985501,NA,NA
4535386,Malrovedikkopje,nld,NA,EUNIS Biodiversity Database,100985489,NA,NA
1943388,Woestijndikkopje,nld,NA,EUNIS Biodiversity Database,100985509,NA,NA
1943410,Oostelijk andoorndikkopje,nld,NA,EUNIS Biodiversity Database,100985505,NA,NA
1945597,Oostelijk kalkgraslanddikkopje,nld,NA,EUNIS Biodiversity Database,101226918,NA,NA
1945569,Kalkgraslanddikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709520,NA,NA
1945569,Kalkgraslanddikkopje,nld,NA,EUNIS Biodiversity Database,101226920,NA,NA
1945569,kalkgraslanddikkopje,nld,BE,Belgian Species List,100458009,NA,NA
1945569,Kalkgraslanddikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462051,NA,TRUE
1945619,Corsicaans kalkgraslanddikkop,nld,NA,EUNIS Biodiversity Database,101226921,NA,NA
1945589,Groot windedikkopje,nld,NA,EUNIS Biodiversity Database,101226919,NA,NA
5141677,Spiegeldikkopje,nld,NA,EUNIS Biodiversity Database,101118370,NA,NA
5141677,Spiegeldikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148711469,NA,NA
5141677,spiegeldikkopje,nld,BE,Belgian Species List,100457904,NA,NA
5141677,Spiegeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462047,NA,TRUE
1946661,Borbodikkopje,nld,NA,EUNIS Biodiversity Database,100957165,NA,NA
4535400,Groot brandkruiddikkopje,nld,NA,EUNIS Biodiversity Database,101164345,NA,NA
4535396,Klein brandkruiddikkopje,nld,NA,EUNIS Biodiversity Database,101164344,NA,NA
4535398,Mozaiekdikkopje,nld,NA,EUNIS Biodiversity Database,101164343,NA,NA
8133678,Zwartsprietdikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709268,NA,NA
8133678,Zwartsprietdikkopje,nld,NA,EUNIS Biodiversity Database,101239585,NA,NA
8133678,zwartsprietdikkopje,nld,BE,Belgian Species List,100458031,NA,NA
8133678,Zwartsprietdikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601117,NA,TRUE
8273661,Geelsprietdikkopje,nld,NA,EUNIS Biodiversity Database,101239586,NA,NA
8273661,Geelsprietdikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709265,NA,NA
8273661,geelsprietdikkopje,nld,BE,Belgian Species List,100458041,NA,NA
8273661,Geelsprietdikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601110,NA,TRUE
1944072,Turks geelsprietdikkopje,nld,NA,EUNIS Biodiversity Database,101239584,NA,NA
8073674,Dwergdikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709267,NA,NA
8073674,Dwergdikkopje,nld,NA,EUNIS Biodiversity Database,101239581,NA,NA
8073674,dwergdikkopje,nld,BE,Belgian Species List,100458023,NA,NA
8073674,Dwergdikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462095,NA,TRUE
8270406,Bruin dikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148706799,NA,NA
8270406,Bruin dikkopje,nld,NA,EUNIS Biodiversity Database,101078819,NA,NA
8270406,bruin dikkopje,nld,BE,Belgian Species List,100457873,NA,NA
8270406,Bruin dikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601096,NA,TRUE
5977247,Zwartbruin dikkopje,nld,NA,EUNIS Biodiversity Database,101078816,NA,NA
5715167,Kommavlinder,nld,NA,EUNIS Biodiversity Database,101117218,NA,NA
1949715,Westelijk spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210592,NA,NA
1949715,westelijk spikkelijk dikkopje,nld,BE,Belgian Species List,100457959,NA,NA
1949715,Westelijk spikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601037,NA,TRUE
1950006,Noords spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210594,NA,NA
7637698,Witgezoomd spikkeldikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710129,NA,NA
7637698,Witgezoomd spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210593,NA,NA
7637698,witgezoomd spikkeldikkopje,nld,BE,Belgian Species List,100457967,NA,NA
7637698,Witgezoomd spikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462071,NA,TRUE
1949938,Zuidelijke aardbeivlinder,nld,NA,EUNIS Biodiversity Database,101210598,NA,NA
8109173,Aardbeivlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148710125,NA,NA
8109173,Aardbeivlinder,nld,NA,EUNIS Biodiversity Database,101210597,NA,NA
8109173,aardbeivlinder,nld,BE,Belgian Species List,100457984,NA,NA
8109173,Aardbeivlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601051,NA,TRUE
1949794,Groot spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210587,NA,NA
1949794,Groot spikkeldikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710124,NA,NA
1949794,groot spikkeldikkopje,nld,BE,Belgian Species List,100457945,NA,NA
1949794,Groot spikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462089,NA,TRUE
7997589,Rood spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210596,NA,NA
7997589,rood spikkeldikkopje,nld,BE,Belgian Species List,100457975,NA,NA
7997589,Rood spikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124601033,NA,TRUE
1949850,Turks spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210595,NA,NA
1949875,Alpenspikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210604,NA,NA
7683096,Donker spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210591,NA,NA
1949954,Aambeeldspikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210599,NA,NA
1949954,aambeeldspikkeldikkopje,nld,BE,Belgian Species List,100457993,NA,NA
1949954,Aambeeldspikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462064,NA,TRUE
1949852,Bergspikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210588,NA,NA
1949877,Geelbandspikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210603,NA,NA
1949929,Voorjaarsspikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210601,NA,NA
1949929,Voorjaarsspikkeldikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710121,NA,NA
1949784,Bretons spikkeldikkopje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710123,NA,NA
1949784,Bretons spikkeldikkopje,nld,NA,EUNIS Biodiversity Database,101210589,NA,NA
1949784,bretons spikkeldikkopje,nld,BE,Belgian Species List,100457953,NA,NA
1949784,Bretons spikkeldikkopje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152462065,NA,TRUE
1930110,Sleedoornpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148709220,NA,NA
1930110,Sleedoornpage,nld,NA,EUNIS Biodiversity Database,101238291,NA,NA
1930110,sleedoornpage,nld,BE,Belgian Species List,100459030,NA,NA
1930110,Sleedoornpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457391,NA,TRUE
1932976,Klein tijgerblauwtje,nld,NA,EUNIS Biodiversity Database,101142308,NA,NA
1925918,Boomblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707923,NA,NA
1925918,Boomblauwtje,nld,NA,EUNIS Biodiversity Database,100990909,NA,NA
1925918,boomblauwtje,nld,BE,Belgian Species List,100458599,NA,NA
1925918,Boomblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579837,NA,TRUE
1924713,Tijgerblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148711270,NA,NA
1924713,Tijgerblauwtje,nld,NA,EUNIS Biodiversity Database,101137919,NA,NA
1924713,tijgerblauwtje,nld,BE,Belgian Species List,100458677,NA,NA
1924713,Tijgerblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579679,NA,TRUE
1922197,Essenpage,nld,NA,EUNIS Biodiversity Database,101137533,NA,NA
1928248,Vetkruidblauwtje,nld,NA,EUNIS Biodiversity Database,101220199,NA,NA
5714680,Kroonkruidblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710315,NA,NA
5138561,Heideblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710311,NA,NA
5138561,Heideblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457401,NA,TRUE
5714690,Vals heideblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710314,NA,NA
5714690,Vals heideblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457395,NA,TRUE
4535180,Eikenpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148707056,NA,NA
4535180,Eikenpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457438,NA,TRUE
4535180,Eikepage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457438,NA,FALSE
1926385,Groene klaverpage,nld,NA,EUNIS Biodiversity Database,101241397,NA,NA
4535185,Roemeense klaverpage,nld,NA,EUNIS Biodiversity Database,101241399,NA,NA
1923019,Blazenstruikblauwtje,nld,NA,EUNIS Biodiversity Database,101132261,NA,NA
5139156,Klaverblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148708830,NA,NA
5139156,Klaverblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580095,NA,TRUE
4535106,Klein christusdoornblauwtje,nld,NA,EUNIS Biodiversity Database,101235127,NA,NA
1930904,Moors christusdoornblauwtje,nld,NA,EUNIS Biodiversity Database,101235128,NA,NA
1932411,Groentje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707826,NA,NA
1932411,Groentje,nld,NA,EUNIS Biodiversity Database,100974788,NA,NA
1932411,groentje,nld,BE,Belgian Species List,100458582,NA,NA
1932411,Groentje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579980,NA,TRUE
1932393,Aardbeiboomgroentje,nld,NA,EUNIS Biodiversity Database,100974777,NA,NA
7552387,Spaanse eikepage,nld,NA,EUNIS Biodiversity Database,101217940,NA,NA
7508312,Kleine sleedoornpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148710047,NA,NA
7508312,Kleine sleedoornpage,nld,NA,EUNIS Biodiversity Database,101217938,NA,NA
7391741,Wegedoornpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148710046,NA,NA
7391741,Wegedoornpage,nld,NA,EUNIS Biodiversity Database,101217944,NA,NA
5882969,Bruine eikenpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148710043,NA,NA
5882969,Bruine eikepage,nld,NA,EUNIS Biodiversity Database,101217941,NA,NA
5882969,"bruine eikenpage, bruine eikenpage",nld,BE,Belgian Species List,100458964,NA,NA
5882969,Bruine eikenpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457480,NA,TRUE
5882969,Bruine eikenpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457480,NA,FALSE
5882965,Iepenpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148710045,NA,NA
5882965,Iepepage,nld,NA,EUNIS Biodiversity Database,101217945,NA,NA
5882965,"iepenpage, iepepage",nld,BE,Belgian Species List,100458998,NA,NA
5882965,Iepenpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457479,NA,TRUE
5882965,Iepepage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457479,NA,FALSE
8830632,Duizendknooppage,nld,NA,EUNIS Biodiversity Database,101217942,NA,NA
5882980,Pruimenpage,nld,NA,Catalogue of the Lepidoptera of Belgium,148710042,NA,NA
5882980,Pruimepage,nld,NA,EUNIS Biodiversity Database,101217943,NA,NA
5882980,"pruimenpage, pruimepage",nld,BE,Belgian Species List,100458979,NA,NA
5882980,Pruimenpage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580004,NA,TRUE
5882980,Pruimepage,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580004,NA,FALSE
1924097,Bloemenblauwtje,nld,NA,EUNIS Biodiversity Database,101099539,NA,NA
1924097,Bloemenblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707023,NA,NA
1924077,Cypriotisch bloemenblauwtje,nld,NA,EUNIS Biodiversity Database,101099553,NA,NA
1924082,Spaans bloemenblauwtje,nld,NA,EUNIS Biodiversity Database,101099546,NA,NA
7664111,Zuidelijk esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200389,NA,NA
5772725,Aosta-esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200377,NA,NA
