gbifID	speciesKey	species	scientificName	issue	occurrenceStatus	individualCount	day	month	year	locality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	license
1570647047	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	8	5	2011		51.1575	4.43269	10	2011-05-08T00:00:00Z	CC_BY_NC_4_0
1570647013	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	4	2011		51.19541	4.43142	10	2011-04-19T00:00:00Z	CC_BY_NC_4_0
1570647006	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	5	2011		51.23154	4.68498	10	2011-05-19T00:00:00Z	CC_BY_NC_4_0
1570646987	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	7	6	2011		51.18985	4.34671	999	2011-06-07T00:00:00Z	CC_BY_NC_4_0
1570646961	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	10	5	2011		51.10535	4.34592	999	2011-05-10T00:00:00Z	CC_BY_NC_4_0
1570646948	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	4	9	6	2011		51.17503	4.43686	100	2011-06-09T00:00:00Z	CC_BY_NC_4_0
1570646918	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	6	2011		51.17506	4.43681	100	2011-06-13T00:00:00Z	CC_BY_NC_4_0
1570646914	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	23	5	2011		51.23148	4.6852	10	2011-05-23T00:00:00Z	CC_BY_NC_4_0
1570646911	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	4	2011		51.16363	4.38237	100	2011-04-13T00:00:00Z	CC_BY_NC_4_0
1570646874	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	15	4	2011		51.10535	4.34592	999	2011-04-15T00:00:00Z	CC_BY_NC_4_0
1570646873	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	11	2011		51.12965	4.57404	10	2011-11-19T00:00:00Z	CC_BY_NC_4_0
1570646833	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	4	2011		51.17374	4.43109	100	2011-04-13T00:00:00Z	CC_BY_NC_4_0
1570646823	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	23	7	2011		51.26993	4.42216	650	2011-07-23T00:00:00Z	CC_BY_NC_4_0
1570646804	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	9	7	2011		51.17508	4.43686	100	2011-07-09T00:00:00Z	CC_BY_NC_4_0
1570646670	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	5	2011		51.25066	4.4421	10	2011-05-04T00:00:00Z	CC_BY_NC_4_0
1570646521	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	7	29	4	2011		51.17516	4.43681	100	2011-04-29T00:00:00Z	CC_BY_NC_4_0
1570646519	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	16	6	2011		51.1753	4.43673	100	2011-06-16T00:00:00Z	CC_BY_NC_4_0
1570646461	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	5	17	6	2011		51.17519	4.43669	100	2011-06-17T00:00:00Z	CC_BY_NC_4_0
1570646445	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	1	6	2011		51.17522	4.43686	100	2011-06-01T00:00:00Z	CC_BY_NC_4_0
1570646351	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	15	6	2011		51.17516	4.43677	100	2011-06-15T00:00:00Z	CC_BY_NC_4_0
1570646297	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	12	5	2011		51.24409	4.29478	100	2011-05-12T00:00:00Z	CC_BY_NC_4_0
1570646267	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	8	2011		51.14497	4.14918	10	2011-08-02T00:00:00Z	CC_BY_NC_4_0
1570646265	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	7	26	6	2011		51.17503	4.43656	100	2011-06-26T00:00:00Z	CC_BY_NC_4_0
1570646228	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.22398	4.07749	1000	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570646164	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	2	6	2011		51.23265	4.08793	100	2011-06-02T00:00:00Z	CC_BY_NC_4_0
1570646134	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	21	6	2011		51.22514	4.11947	1000	2011-06-21T00:00:00Z	CC_BY_NC_4_0
1570646061	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	8	2011		51.14452	4.56437	1000	2011-08-03T00:00:00Z	CC_BY_NC_4_0
1570645825	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	10	6	2011		51.14896	4.14862	100	2011-06-10T00:00:00Z	CC_BY_NC_4_0
1570645627	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	14	6	2011		51.10533	4.34503	10	2011-06-14T00:00:00Z	CC_BY_NC_4_0
1570645530	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	4	17	9	2011		51.11637	4.55827	1000	2011-09-17T00:00:00Z	CC_BY_NC_4_0
1570645476	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	7	2011		51.14454	4.56435	1000	2011-07-08T00:00:00Z	CC_BY_NC_4_0
1570645463	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	8	5	2011		51.12876	4.55326	10	2011-05-08T00:00:00Z	CC_BY_NC_4_0
1570645348	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	26	7	2011		51.24101	4.08527	100	2011-07-26T00:00:00Z	CC_BY_NC_4_0
1570645227	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	2	2011		51.16263	4.42337	10	2011-02-20T00:00:00Z	CC_BY_NC_4_0
1570645218	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	4	2011		51.10535	4.34592	999	2011-04-29T00:00:00Z	CC_BY_NC_4_0
1570645184	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	4	2011		51.11218	4.3703	100	2011-04-13T00:00:00Z	CC_BY_NC_4_0
1570645165	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	5	15	5	2011		51.16076	4.41276	10	2011-05-15T00:00:00Z	CC_BY_NC_4_0
1570645151	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.10535	4.34592	999	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570645145	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	4	2011		51.17374	4.43109	100	2011-04-13T00:00:00Z	CC_BY_NC_4_0
1570645126	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	1	4	2011		51.1815	4.59746	966	2011-04-01T00:00:00Z	CC_BY_NC_4_0
1570645092	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.10535	4.34592	999	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570645074	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	7	6	2011		51.18985	4.34671	999	2011-06-07T00:00:00Z	CC_BY_NC_4_0
1570644964	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	48	14	6	2011		51.17511	4.4369	100	2011-06-14T00:00:00Z	CC_BY_NC_4_0
1570644925	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	6	2011		51.17527	4.43681	100	2011-06-04T00:00:00Z	CC_BY_NC_4_0
1570644891	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	6	8	2011		51.34708	4.49632	10	2011-08-06T00:00:00Z	CC_BY_NC_4_0
1570644860	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	27	6	2011		51.2739	4.48614	999	2011-06-27T00:00:00Z	CC_BY_NC_4_0
1570644799	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	12	5	2011		51.14825	4.15004	100	2011-05-12T00:00:00Z	CC_BY_NC_4_0
1570644657	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	14	5	2011		51.22398	4.07749	1000	2011-05-14T00:00:00Z	CC_BY_NC_4_0
1570644628	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	6	2011		51.22398	4.07749	1000	2011-06-29T00:00:00Z	CC_BY_NC_4_0
1570644617	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	9	8	2011		51.22398	4.07749	1000	2011-08-09T00:00:00Z	CC_BY_NC_4_0
1570644593	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	7	2011		51.14452	4.56437	1000	2011-07-29T00:00:00Z	CC_BY_NC_4_0
1570644571	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	24	7	2011		51.14497	4.14944	10	2011-07-24T00:00:00Z	CC_BY_NC_4_0
1570644570	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	4	29	6	2011		51.22398	4.07749	1000	2011-06-29T00:00:00Z	CC_BY_NC_4_0
1570644518	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	12	6	2011		51.18239	4.59486	10	2011-06-12T00:00:00Z	CC_BY_NC_4_0
1570644495	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	23	9	2011		51.18985	4.34671	999	2011-09-23T00:00:00Z	CC_BY_NC_4_0
1570644130	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	5	2011		51.17487	4.4366	100	2011-05-13T00:00:00Z	CC_BY_NC_4_0
1570644120	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	5	5	2011		51.1862	4.4805	412	2011-05-05T00:00:00Z	CC_BY_NC_4_0
1570644089	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	5	2011		51.18985	4.34671	999	2011-05-13T00:00:00Z	CC_BY_NC_4_0
1570644073	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	25	8	2011		51.33881	4.39258	839	2011-08-25T00:00:00Z	CC_BY_NC_4_0
1570644031	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	3	6	8	2011		51.279	4.63954	10	2011-08-06T00:00:00Z	CC_BY_NC_4_0
1570644027	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	4	2011		51.10535	4.34592	999	2011-04-29T00:00:00Z	CC_BY_NC_4_0
1570643961	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	10	11	2011		51.1729	4.44615	100	2011-11-10T00:00:00Z	CC_BY_NC_4_0
1570643958	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	3	30	6	2011		51.13933	4.60431	10	2011-06-30T00:00:00Z	CC_BY_NC_4_0
1570643946	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	10	5	2011		51.17537	4.43664	100	2011-05-10T00:00:00Z	CC_BY_NC_4_0
1570643928	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	9	2011		51.18985	4.34671	999	2011-09-20T00:00:00Z	CC_BY_NC_4_0
1570643924	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	5	12	6	2011		51.17508	4.43729	100	2011-06-12T00:00:00Z	CC_BY_NC_4_0
1570643916	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	5	2011		51.24402	4.29377	100	2011-05-03T00:00:00Z	CC_BY_NC_4_0
1570643872	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	30	6	2011		51.13968	4.60322	10	2011-06-30T00:00:00Z	CC_BY_NC_4_0
1570643856	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	5	2011		51.17516	4.43677	100	2011-05-19T00:00:00Z	CC_BY_NC_4_0
1570643784	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	11	6	2011		51.17609	4.44663	10	2011-06-11T00:00:00Z	CC_BY_NC_4_0
1570643763	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	11	6	2011		51.17514	4.4369	100	2011-06-11T00:00:00Z	CC_BY_NC_4_0
1570643741	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	5	6	2011		51.17516	4.43699	100	2011-06-05T00:00:00Z	CC_BY_NC_4_0
1570643717	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	5	2011		51.17498	4.43651	100	2011-05-29T00:00:00Z	CC_BY_NC_4_0
1570643712	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	3	2011		51.17752	4.41454	10	2011-03-02T00:00:00Z	CC_BY_NC_4_0
1570643644	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	23	8	2011		51.17511	4.43673	100	2011-08-23T00:00:00Z	CC_BY_NC_4_0
1570643640	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	5	4	2011		51.17352	4.43349	100	2011-04-05T00:00:00Z	CC_BY_NC_4_0
1570643573	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	3	21	6	2011		51.21613	4.36128	10	2011-06-21T00:00:00Z	CC_BY_NC_4_0
1570643443	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.18985	4.34671	999	2011-05-20T00:00:00Z	CC_BY_NC_4_0
