gbifID	species	speciesKey	scientificName	occurrenceStatus	individualCount	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	issue	license
1570647207	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.18253	4.45835	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646995	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.19139	4.35372	999	2010-06-30T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646942	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.1752	4.43676	999	2010-04-26T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646935	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17526	4.43685	999	2010-06-12T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646916	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.2243	4.36097	999	2010-05-20T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646903	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17946	4.41698	999	2010-05-19T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646880	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17526	4.43685	999	2010-06-13T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646830	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.15619	4.46852	999	2010-06-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646820	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1394	4.60383	999	2010-06-15T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646786	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17504	4.43685	999	2010-05-05T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646684	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.17949	4.41676	999	2010-05-08T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646590	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.17521	4.43676	999	2010-06-07T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646516	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17504	4.43685	999	2010-04-28T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646318	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.11786	4.27733	999	2010-05-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646173	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.26283	4.27793	999	2010-06-26T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646146	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	10	51.21441	4.32676	999	2010-06-27T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646113	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.11651	4.55915	999	2010-06-26T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570646081	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.22377	4.07788	999	2010-05-10T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645756	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	8	51.17505	4.4365	999	2010-06-01T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645720	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.10396	4.30878	999	2010-04-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645680	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	6	51.17521	4.43667	999	2010-06-05T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645676	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	6	51.17521	4.43667	999	2010-06-04T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645578	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.16456	4.40658	999	2010-05-18T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645556	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	5	51.09837	4.49178	999	2010-05-16T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645195	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-05-07T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645159	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.2178	4.45599	999	2010-05-21T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570645039	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-05-16T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644993	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.2161	4.42346	999	2010-05-15T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644808	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	6	51.17494	4.43685	999	2010-06-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644778	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.16181	4.47352	999	2010-06-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644752	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	7	51.17946	4.41698	999	2010-07-02T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644725	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1465	4.45727	999	2010-05-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644694	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.16205	4.47345	999	2010-03-25T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644652	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	6	51.21661	4.42309	999	2010-07-07T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644598	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	25	51.22527	4.11936	999	2010-01-31T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644553	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-05-27T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644511	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18248	4.5948	999	2010-05-25T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644456	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18248	4.5948	999	2010-05-25T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644399	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.26013	4.28533	999	2010-07-04T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644350	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.17505	4.43659	999	2010-05-15T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644289	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	5	51.19744	4.38985	999	2010-05-10T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644040	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18293	4.45828	999	2010-06-17T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644023	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17521	4.43693	999	2010-05-09T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570644014	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18437	4.47663	999	2010-06-17T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643970	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17531	4.43659	999	2010-06-10T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643955	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.22386	4.72947	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643932	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	53	51.17514	4.43702	999	2010-04-25T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643925	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	7	51.17946	4.41698	999	2010-07-02T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643917	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17965	4.4165	999	2010-04-28T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643876	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	4	51.17515	4.43685	999	2010-05-29T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643833	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1751	4.43685	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643817	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1797	4.41668	999	2010-03-19T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643816	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	4	51.17946	4.41698	999	2010-06-11T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643691	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643623	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.32957	4.65713	999	2010-06-19T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643620	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-05-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643536	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.12222	4.72043	999	2010-09-05T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643528	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	25	51.124	4.71193	999	2010-09-30T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643517	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17531	4.43676	999	2010-04-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643513	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	7	51.2167	4.42305	999	2010-06-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643496	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17517	4.43714	999	2010-06-11T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643477	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	10	51.12648	4.71245	999	2010-09-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643438	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.10535	4.34592	999	2010-06-02T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643434	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	50	51.12822	4.71133	999	2010-10-07T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643427	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	6	51.17946	4.41698	999	2010-06-28T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643425	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1569	4.63846	999	2010-05-16T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643421	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	10	51.18983	4.7232	999	2010-06-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643413	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.12822	4.71133	999	2010-09-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643350	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	7	51.17461	4.461	999	2010-06-02T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570643042	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.17504	4.43685	999	2010-04-27T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642970	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.15948	4.43656	999	2010-10-08T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642932	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.15646	4.46926	999	2010-06-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642871	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.33036	4.65488	999	2010-05-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642852	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.10535	4.34592	999	2010-03-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642731	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.33036	4.65488	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642618	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.33183	4.65147	999	2010-08-08T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642568	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.25077	4.51365	999	2010-06-13T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642500	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.15105	4.6034	999	2010-05-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642092	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.17418	4.44225	999	2010-07-04T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570642082	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.16809	4.63417	999	2010-05-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641943	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.19669	4.76944	999	2010-05-28T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641923	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1602	4.3963	999	2010-07-05T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641876	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.18985	4.34671	999	2010-06-16T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641829	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.16456	4.40658	345	2010-05-18T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641770	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.21226	4.39809	999	2010-03-23T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641647	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.29887	4.68155	999	2010-05-09T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641638	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	10	51.24575	4.44152	999	2010-04-17T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641618	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.1795	4.41678	999	2010-05-08T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641611	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1745	4.44225	999	2010-07-12T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641587	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	17	51.17514	4.43685	999	2010-04-19T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641428	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	14	51.17526	4.4371	999	2010-04-29T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641412	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17757	4.4765	999	2010-10-31T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641406	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.20643	4.61756	999	2010-09-06T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641287	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.17953	4.4164	999	2010-04-29T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641248	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	3	51.20113	4.33797	999	2010-06-19T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641201	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.17721	4.63293	999	2010-07-13T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641185	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	4	51.13986	4.39964	999	2010-08-22T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641152	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	1	51.1745	4.44225	999	2010-07-13T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
1570641088	Harmonia axyridis	4989904	Harmonia axyridis (Pallas, 1773)	PRESENT	2	51.28196	4.44955	999	2010-06-05T00:00:00Z	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	CC_BY_NC_4_0
